"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep","Jour_semaine","temper","humid","precipit","h_neige"
2.01e+11,9,9,2,1735,1,2,1,1,6,234,"9 AVENUE JEAN ZAY","M",4,"0",450,"Mercredi",289.678571428571,77.1428571428571,0.0333333333333333,0
2.01e+11,9,9,7,1920,1,2,3,1,3,285,"AV G.CLEMENCEAU/CLOS MON","M",4,"0",450,"Lundi",291.7375,65.25,0,0
2.01e+11,9,9,8,1855,1,2,4,1,3,234,"R ST MARC/R MALAKOFF","M",4,"0",450,"Mardi",293.075,65.125,0,0
2.01e+11,9,9,13,1915,1,2,2,1,3,234,"DT J.FALAISE/R BELNEUF","M",4,"0",450,"Dimanche",290.125,57.5,0,0
2.01e+11,9,9,18,1520,1,2,1,1,7,274,"251 RUE DES ECOLES","M",4,"0",450,"Vendredi",290.6,85.75,0.1,0
2.01e+11,9,9,15,850,1,2,1,2,3,234,"AV ROGER SECRETAIN","M",4,"0",450,"Mardi",286.5125,84.75,0.3,0
2.01e+11,9,9,15,1658,1,2,1,1,6,234,"7 BD ST EUVERTE","M",4,"0",450,"Mardi",286.5125,84.75,0.3,0
2.01e+11,9,9,15,1715,1,2,1,2,3,285,"36 R BAGNEUX - ETS GERMO","M",4,"0",450,"Mardi",286.5125,84.75,0.3,0
2.01e+11,9,9,17,1345,1,2,1,2,1,298,"358 PL RENE VILAIN","M",4,"0",450,"Jeudi",289.825,90.875,1.5,0
2.01e+11,9,9,17,1000,1,2,1,2,6,285,"85 AV G.CLEMENCEAU","M",4,"0",450,"Jeudi",289.825,90.875,1.5,0
2.01e+11,9,9,18,1650,1,2,3,1,1,75,"AV G.CLEMENCEAU/MAISON R","M",4,"0",450,"Vendredi",290.6,85.75,0.1,0
2.01e+11,9,9,19,1415,1,2,3,1,3,234,"QUAI DU ROI/R CHARLE PEG","M",4,"0",450,"Samedi",289.25,82.5,0.025,0
2.01e+11,9,9,19,1605,1,2,2,1,3,234,"R FG BANNIER/BOURIE ROUG","M",4,"0",450,"Samedi",289.25,82.5,0.025,0
2.01e+11,9,9,25,745,1,2,3,1,5,274,"R ST DENIS/R CHALET","M",4,"0",450,"Vendredi",288.4625,79.375,0,0
2.01e+11,9,9,20,2100,5,2,1,1,2,234,"SECRETAIN (AVENUE ROGER)","M",4,"0",450,"Dimanche",289.5375,83.5,0.075,0
2.01e+11,9,9,22,1855,1,2,3,1,3,234,"R MOUILLERE/R ROSES","M",4,"0",450,"Mardi",291.3,72.75,0,0
2.01e+11,9,9,22,1950,1,2,1,1,1,302,"RUE COMMUNE DE PARIS","M",4,"0",450,"Mardi",291.3,72.75,0,0
2.01e+11,9,9,24,1100,1,2,1,1,3,234,"162 BD CHATEAUDUN","M",4,"0",450,"Jeudi",289.775,75,0,0
2.01e+11,9,9,27,910,1,2,3,1,3,286,"R DEMAY/R PAVE ROMAIN","M",4,"0",450,"Dimanche",289.8625,64.75,0,0
2.01e+11,9,9,29,740,1,2,2,1,3,234,"BD A.MARTIN/R PORT ST VI","M",4,"0",450,"Mardi",289.1125,67.75,0,0
2.01e+11,9,9,29,1630,1,2,2,1,3,234,"R JACOBINS/R PAUL LEMESL","M",4,"0",450,"Mardi",289.1125,67.75,0,0
2.01e+11,9,9,30,845,1,1,1,1,2,284,"RN 60","M",4,"0",450,"Mercredi",289.4375,68.875,0,0
2.01e+11,9,9,5,1740,1,2,1,1,5,302,"RUE TUILERIE - APPROX","M",4,"0",450,"Samedi",286.3375,72.375,0,0
2.01e+11,9,9,29,1800,1,2,1,1,6,234,"PL ARC - GARE ROUTIERE","M",4,"0",450,"Mardi",289.1125,67.75,0,0
2.01e+11,9,9,30,1640,1,2,1,1,6,302,"104 R FRERES LUMIERE","M",4,"0",450,"Mercredi",289.4375,68.875,0,0
2.01e+11,9,9,29,1310,1,2,1,1,1,284,"BD M.STUART - APPROX","M",4,"0",450,"Mardi",289.1125,67.75,0,0
2.01e+11,9,10,21,1645,1,1,2,2,1,223,"D 114/CH LISIERES","M",0,"0",450,"Mercredi",285.35,83.375,0.575,0
2.01e+11,9,10,3,2145,3,1,1,1,6,40,"FONTENAY","M",0,"0",450,"Samedi",285.6375,70.75,0,0
2.01e+11,9,10,6,400,3,1,1,1,6,216,"LA GALETTE","M",4,"0",450,"Mardi",293.0375,73.5,0.05,0
2.01e+11,9,10,19,1515,1,1,1,1,5,348,"","M",0,"0",450,"Lundi",277.7875,74.375,0,0
2.01e+11,9,10,10,1,3,1,1,1,6,278,"LA FOUETTERIE","M",0,"0",450,"Samedi",288.1375,92,1.175,0
2.01e+11,9,10,19,1230,1,1,1,1,1,224,"","M",0,"0",450,"Lundi",277.7875,74.375,0,0
2.01e+11,9,10,14,1915,1,2,2,1,3,144,"RTE FERTE/RTE DARVOY","M",4,"0",450,"Mercredi",283.421428571429,63,0,0
2.01e+11,9,10,7,1700,1,1,1,1,2,187,"VOIE BARREE - TRAVAUX","M",0,"0",450,"Mercredi",293.7875,69.625,0.05,0
2.01e+11,9,10,13,800,1,1,1,5,1,51,"","M",0,"0",450,"Mardi",283.307142857143,78.4285714285714,0,0
2.01e+11,9,10,13,2100,3,1,1,1,1,324,"","M",0,"0",450,"Mardi",283.307142857143,78.4285714285714,0,0
2.01e+11,9,10,15,1545,1,1,1,1,7,219,"","M",0,"0",450,"Jeudi",278.1875,56.25,0,0
2.01e+11,9,10,20,1345,1,1,1,1,6,316,"","M",0,"0",450,"Mardi",284.2875,68.5,0,0
2.01e+11,9,10,23,1900,2,1,3,2,2,25,"D 97/RUE POUSSINIERE","M",4,"0",450,"Vendredi",284.6625,90.875,0.025,0
2.01e+11,9,10,24,1145,1,1,2,8,1,80,"D 22/D 97","M",0,"0",450,"Samedi",288.0875,96.375,0.45,0
2.01e+11,9,10,25,1630,1,1,1,7,3,224,"","M",4,"0",450,"Dimanche",286.425,85.125,0,0
2.01e+11,9,10,17,1415,1,1,1,1,6,98,"LES BERGERETS","M",4,"0",450,"Samedi",281.95,75.25,0,0
2.01e+11,9,10,24,1830,5,2,1,2,1,15,"48 AV LIBERATION","M",4,"0",450,"Samedi",288.0875,96.375,0.45,0
2.01e+11,9,10,1,1810,1,2,1,1,3,4,"280 AV ANTIBES","M",4,"0",450,"Jeudi",288.4625,72.25,0,0
2.01e+11,9,10,6,1830,1,2,3,1,3,4,"RTE ST FIRMIN/R ECOLES","M",4,"0",450,"Mardi",293.0375,73.5,0.05,0
2.01e+11,9,10,9,1840,1,2,1,3,1,338,"39 RUE NICEPHORE NIEPCE","M",4,"0",450,"Vendredi",288.025,92.625,0.025,0
2.01e+11,9,10,10,1135,1,2,1,2,4,208,"59 AV GENERAL DE GAULLE","M",4,"0",450,"Samedi",288.1375,92,1.175,0
2.01e+11,9,10,18,546,5,2,2,5,4,208,"AV VERDUN/R ROUX FREDY/D","M",4,"0",450,"Dimanche",278.825,77.75,0,0
2.01e+11,9,10,28,1220,1,2,3,1,3,68,"R ROGER SALENGRO/LANGLEE","M",4,"0",450,"Mercredi",283.5,83.875,0,0
2.01e+11,9,10,5,1345,1,2,1,2,3,89,"RUE BOUCHER DE MOLANDON","M",4,"0",450,"Lundi",290.0375,69.625,0,0
2.01e+11,9,10,3,1108,1,2,4,1,2,285,"R CHARLES BEAUHAIRE/PETI","M",4,"0",450,"Samedi",285.6375,70.75,0,0
2.01e+11,9,10,6,2020,5,2,1,1,3,147,"68 RTE CHANTEAU - GIRATO","M",4,"0",450,"Mardi",293.0375,73.5,0.05,0
2.01e+11,9,10,3,130,5,1,3,1,6,302,"A 701/N 20","M",4,"0",450,"Samedi",285.6375,70.75,0,0
2.01e+11,9,10,24,1855,1,2,1,1,2,285,"AV PIERRE MENDES FRANCE","M",4,"0",450,"Samedi",288.0875,96.375,0.45,0
2.01e+11,9,10,30,134,5,2,4,1,6,302,"R ORME AU COIN/VEAU","M",4,"0",450,"Vendredi",283.1375,86,0,0
2.01e+11,9,10,29,2101,5,2,1,1,4,232,"PT MARECHAL LECLERC","M",4,"0",450,"Jeudi",284.8375,79.375,0.025,0
2.01e+11,9,10,24,1835,5,1,1,2,4,284,"PENETRANTE EST","M",4,"0",450,"Samedi",288.0875,96.375,0.45,0
2.01e+11,9,10,29,2100,5,2,1,1,6,232,"PT MARECHAL LECLERC","M",4,"0",450,"Jeudi",284.8375,79.375,0.025,0
2.01e+11,9,10,12,800,1,2,1,1,3,234,"89 R VIEILLE LEVEE","M",4,"0",450,"Lundi",286.15,78.375,0.15,0
2.01e+11,9,10,8,740,2,2,1,1,3,234,"41 R PRESSOIR NEUF","M",4,"0",450,"Jeudi",290.7375,87.5,0.1,0
2.01e+11,9,10,8,1645,1,2,1,1,2,234,"45 AV DROITS HOMME","M",4,"0",450,"Jeudi",290.7375,87.5,0.1,0
2.01e+11,9,10,19,800,1,2,1,1,3,75,"84 RTE D'ORLEANS","M",4,"0",450,"Lundi",277.7875,74.375,0,0
2.01e+11,9,10,13,715,5,2,3,1,6,147,"R CL FABIEN/R GERARD PHI","M",4,"0",450,"Mardi",283.307142857143,78.4285714285714,0,0
2.01e+11,9,10,14,745,1,2,2,1,3,234,"R PETIT PONT/DROITS HOMM","M",4,"0",450,"Mercredi",283.421428571429,63,0,0
2.01e+11,9,10,15,1725,1,2,1,1,6,234,"7/9 BD ST EUVERTE","M",4,"0",450,"Jeudi",278.1875,56.25,0,0
2.01e+11,9,10,21,840,1,2,3,2,3,284,"FG BOURGOGNE/AL CLOS VER","M",4,"0",450,"Mercredi",285.35,83.375,0.575,0
2.01e+11,9,10,23,1430,1,2,2,1,3,286,"AV GASTON GALLOUX/DEMAY","M",4,"0",450,"Vendredi",284.6625,90.875,0.025,0
2.01e+11,9,10,25,2350,5,2,3,1,3,234,"AV PT KENNEDY/R CHATEAUR","M",4,"0",450,"Dimanche",286.425,85.125,0,0
2.01e+11,9,10,26,805,1,2,2,5,1,147,"R ANDRE DESSAUX/R JOIE","M",4,"0",450,"Lundi",282.025,95,0.025,0
2.01e+11,9,10,29,1833,2,2,1,1,3,234,"249 FG BANNIER","M",4,"0",450,"Jeudi",284.8375,79.375,0.025,0
2.01e+11,9,10,9,1656,1,2,2,3,3,208,"PL REPUBLIQUE/R MOULIN T","M",4,"0",450,"Vendredi",288.025,92.625,0.025,0
2.01e+11,9,10,7,907,1,2,6,1,3,208,"PONT QUEBEC/BD ANATOLE F","M",4,"0",450,"Mercredi",293.7875,69.625,0.05,0
2.01e+11,9,10,8,1650,1,2,1,1,2,338,"19 RUE JODON","M",4,"0",450,"Jeudi",290.7375,87.5,0.1,0
2.01e+11,9,11,19,1815,3,1,1,1,6,28,"","M",4,"0",450,"Jeudi",280.525,91.25,0,0
2.01e+11,9,11,19,930,1,1,3,2,3,65,"D 23/D 111","M",4,"0",450,"Jeudi",280.525,91.25,0,0
2.01e+11,9,11,3,1430,1,1,1,2,6,182,"","M",0,"0",450,"Mardi",283.8625,93.25,0.825,0
2.01e+11,9,11,11,1130,1,1,1,1,6,239,"","M",0,"0",450,"Mercredi",279.325,83.75,0,0
2.01e+11,9,11,7,1345,1,1,1,2,6,315,"CONDUCTEUR CARBONISE","M",0,"0",450,"Samedi",281.2375,87.25,0.575,0
2.01e+11,9,11,1,1815,3,1,1,2,6,161,"A PERCUTE - B,C PANNE","M",0,"0",450,"Dimanche",289.1625,91.375,1.25,0
2.01e+11,9,11,3,2015,3,1,1,2,6,95,"","M",0,"0",450,"Mardi",283.8625,93.25,0.825,0
2.01e+11,9,11,21,1630,1,1,1,1,1,203,"","M",0,"0",450,"Samedi",285.725,80,0,0
2.01e+11,9,11,14,1200,1,1,1,7,6,282,"","M",4,"0",450,"Samedi",286.1625,74.125,0.25,0
2.01e+11,9,11,22,2115,3,1,1,2,1,272,"LE PETIT CABARET","M",4,"0",450,"Dimanche",284.3625,80,0.475,0
2.01e+11,9,11,23,745,2,1,1,9,6,330,"","M",0,"0",450,"Lundi",284.425,86.875,0.675,0
2.01e+11,9,11,29,1745,3,1,1,1,6,336,"","M",4,"0",450,"Dimanche",281.6375,75.875,0.15,0
2.01e+11,9,11,29,1845,3,1,1,8,5,8,"N 154","M",0,"0",450,"Dimanche",281.6375,75.875,0.15,0
2.01e+11,9,11,30,1930,5,2,1,2,6,82,"","M",0,"0",450,"Lundi",278.95,88.75,0.075,0
2.01e+11,9,11,25,1738,5,2,1,2,3,4,"PARKING LECLERC - ESSENC","M",4,"0",450,"Mercredi",282.25,82.25,0.625,0
2.01e+11,9,11,24,901,1,1,1,2,2,338,"Dï¿½viation RN60","M",4,"0",450,"Mardi",285.725,86.125,0.375,0
2.01e+11,9,11,27,2050,3,1,1,1,6,68,"RN 7","M",4,"0",450,"Vendredi",282.2875,83.375,0.6,0
2.01e+11,9,11,16,1809,5,2,2,2,2,4,"AV DT SCHWEITER/CROIX ST","M",4,"0",450,"Lundi",286.6375,87.5,0.225,0
2.01e+11,9,11,19,1959,5,2,1,1,6,4,"R ST FIRMIN VIGNES-MAC D","M",4,"0",450,"Jeudi",280.525,91.25,0,0
2.01e+11,9,11,3,1345,1,2,1,1,3,234,"30 QUAI DU CHATELET","M",4,"0",450,"Mardi",283.8625,93.25,0.825,0
2.01e+11,9,11,3,1920,5,2,3,2,2,234,"R ROSES/R MOUILLERE","M",4,"0",450,"Mardi",283.8625,93.25,0.825,0
2.01e+11,9,11,5,1430,1,2,1,1,6,302,"PARKING RESTO CENTRE ROU","M",4,"0",450,"Jeudi",281.7625,85,0.775,0
2.01e+11,9,11,5,1004,1,2,1,1,3,284,"16 IMPASSE SCHOELCHER","M",4,"0",450,"Jeudi",281.7625,85,0.775,0
2.01e+11,9,11,10,2137,1,2,2,1,3,234,"R PIERRE SEGELLE/ST VINC","M",4,"0",450,"Mardi",278.7125,92,0,0
2.01e+11,9,11,9,1629,1,2,2,1,4,234,"AV SOLOGNE/R MOUILLERE","M",4,"0",450,"Lundi",278.1125,90.25,0,0
2.01e+11,9,11,12,310,5,2,1,1,6,286,"15 R GL DE GAULLE","M",4,"0",450,"Jeudi",285.4,91.125,0.35,0
2.01e+11,9,11,12,1800,2,2,1,1,4,302,"1041 R ANATOLE FAUCHEUX","M",4,"0",450,"Jeudi",285.4,91.125,0.35,0
2.01e+11,9,11,14,1708,2,2,2,1,3,302,"ANC.RTE CHARTRES/11 OCTO","M",4,"0",450,"Samedi",286.1625,74.125,0.25,0
2.01e+11,9,11,17,1740,1,2,3,1,3,232,"R BARBOTTE/AL FRANCOIS R","M",4,"0",450,"Mardi",283.35,95.125,0.2,0
2.01e+11,9,11,19,400,5,2,1,1,6,234,"BD J.JAURES-STATION ELF","M",4,"0",450,"Jeudi",280.525,91.25,0,0
2.01e+11,9,11,19,1047,1,2,1,1,2,232,"194 RUE PAUL GENAIN","M",4,"0",450,"Jeudi",280.525,91.25,0,0
2.01e+11,9,11,21,1110,1,2,1,1,2,75,"44 RUE NATIONALE","M",4,"0",450,"Samedi",285.725,80,0,0
2.01e+11,9,11,21,1405,1,2,1,1,3,147,"434 FG BANNIER - LOXAM","M",4,"0",450,"Samedi",285.725,80,0,0
2.01e+11,9,11,25,740,2,2,1,1,6,234,"AVENUE DROITS DE L'HOMME","M",4,"0",450,"Mercredi",282.25,82.25,0.625,0
2.01e+11,9,11,26,1300,1,2,1,1,6,234,"94 R GUY DE MAUPASSANT","M",4,"0",450,"Jeudi",281.975,87.25,0.55,0
2.01e+11,9,11,28,25,5,2,1,1,6,234,"AVENUE CLAUDE GUILLEMIN","M",4,"0",450,"Samedi",282.3625,78.5,0.025,0
2.01e+11,9,12,10,1412,1,2,3,1,6,68,"R KLEBER/JULES FERRY","M",4,"0",450,"Jeudi",283.5,88,0,0
2.01e+11,9,12,4,1925,3,1,1,1,2,338,"ROUTE NATIONALE 60","M",4,"0",450,"Vendredi",277.95,86.375,0.675,0
2.01e+11,9,12,15,820,2,2,1,8,6,208,"37 PLACE DE LA REPUBLIQU","M",4,"0",450,"Mardi",271.5375,64.5,0,0
2.01e+11,9,12,17,1145,1,2,1,4,1,68,"MANDELA(AVENUE NELSON)","M",4,"0",450,"Jeudi",269.9,91.125,0.35,0.025
2.01e+11,9,12,24,1524,1,2,1,1,6,208,"21 PLACE REPUBLIQUE","M",4,"0",450,"Jeudi",279.225,95.5,1,0
2.01e+11,9,12,13,550,3,2,1,1,6,4,"626 RUE DE LA VALLEE","M",4,"0",450,"Dimanche",274.8875,77,0,0
2.01e+11,9,12,29,1515,1,2,2,1,3,144,"D 921/RTE DARVOY","M",4,"0",450,"Mardi",284.5,89.375,0.425,0
2.01e+11,9,12,4,845,3,2,1,1,2,127,"ROUTE DE BRANSLES","M",0,"0",450,"Vendredi",277.95,86.375,0.675,0
2.01e+11,9,12,1,645,3,1,1,1,6,146,"BOIS BRULE","M",0,"0",450,"Mardi",278.6125,87.5,0.075,0
2.01e+11,9,12,1,2000,3,1,1,8,1,59,"Ht ENTREE ETANG","M",4,"0",450,"Mardi",278.6125,87.5,0.075,0
2.01e+11,9,12,2,800,2,1,1,2,6,291,"","M",0,"0",450,"Mercredi",280.2875,86.625,0.35,0
2.01e+11,9,12,3,1815,1,1,1,2,3,187,"LES SIX ROUTES","M",0,"0",450,"Jeudi",282.325,85.125,0.05,0
2.01e+11,9,12,9,1745,5,1,1,1,3,40,"N 7/ACCES MAISON RETRAIT","M",4,"0",450,"Mercredi",284.2375,96.25,0.525,0
2.01e+11,9,12,10,2045,3,1,2,1,6,260,"D2152 / D 823","M",0,"0",450,"Jeudi",283.5,88,0,0
2.01e+11,9,12,17,1915,3,1,8,4,1,148,"VC / PN 25 BIS","M",4,"0",450,"Jeudi",269.9,91.125,0.35,0.025
2.01e+11,9,12,3,1345,1,1,1,1,6,165,"LES CHABANNES","M",4,"0",450,"Jeudi",282.325,85.125,0.05,0
2.01e+11,9,12,6,1715,3,1,1,1,5,28,"","M",4,"0",450,"Dimanche",284.6,81.625,0.3,0
2.01e+11,9,12,10,1515,1,1,1,1,6,328,"","M",0,"0",450,"Jeudi",283.5,88,0,0
2.01e+11,9,12,21,1200,1,1,1,9,1,213,"","M",0,"0",450,"Lundi",275.8,90.75,1.1,0
2.01e+11,9,12,10,1615,1,2,1,1,3,297,"RUE DE PARIS - Ht MARIE","M",4,"0",450,"Jeudi",283.5,88,0,0
2.01e+11,9,12,31,1300,1,2,1,8,1,89,"RUE BOUCHER DE MOLONDON","M",4,"0",450,"Jeudi",281.0625,89.125,0,0
2.01e+11,9,12,5,2215,5,2,1,8,6,167,"114 RUE DU PARC","M",4,"0",450,"Samedi",282.3125,88.75,0.2,0
2.01e+11,9,12,21,1515,1,2,2,2,3,28,"AV VENDOME/R ORME/ALL PI","M",4,"0",450,"Lundi",275.8,90.75,1.1,0
2.01e+11,9,12,21,930,1,1,1,4,6,19,"LA TOUANNE","M",0,"0",450,"Lundi",275.8,90.75,1.1,0
2.01e+11,9,12,9,750,2,2,1,2,3,208,"13 DEPORTES ET INTERNES","M",4,"0",450,"Mercredi",284.2375,96.25,0.525,0
2.01e+11,9,12,3,1755,5,2,1,2,2,4,"836 RUE DU GROS MOULIN","M",4,"0",450,"Jeudi",282.325,85.125,0.05,0
2.01e+11,9,12,27,1410,1,2,1,1,6,208,"35 RUE VICTOR MERIC","M",4,"0",450,"Dimanche",276.4125,87.375,0.125,0
2.01e+11,9,12,24,900,3,1,1,5,2,154,"","M",0,"0",450,"Jeudi",279.225,95.5,1,0
2.01e+11,9,12,21,1745,1,2,1,1,6,284,"115 AV L.J SOULAS","M",4,"0",450,"Lundi",275.8,90.75,1.1,0
2.01e+11,9,12,7,755,2,2,1,1,2,234,"GIRATOIRE-DT HOMME/GREFF","M",4,"0",450,"Lundi",282.4625,93.25,0.3,0
2.01e+11,9,12,24,1840,1,2,2,1,3,147,"AV A.DESSAUX/R 11 OCTOBR","M",4,"0",450,"Jeudi",279.225,95.5,1,0
2.01e+11,9,12,5,25,3,2,1,9,6,89,"114 AV GIEN - CREATION","M",4,"0",450,"Samedi",282.3125,88.75,0.2,0
2.01e+11,9,12,1,1040,1,2,1,1,6,234,"PARKING INTERMARCHE","M",4,"0",450,"Mardi",278.6125,87.5,0.075,0
2.01e+11,9,12,3,2000,5,2,2,1,3,234,"R MURLINS/R AYDES","M",4,"0",450,"Jeudi",282.325,85.125,0.05,0
2.01e+11,9,12,5,1230,1,2,2,1,3,284,"R CHARBONNIERE/ANATOLE F","M",4,"0",450,"Samedi",282.3125,88.75,0.2,0
2.01e+11,9,12,5,1850,2,2,3,1,3,286,"RTE SANDILLON/ST CYR","M",4,"0",450,"Samedi",282.3125,88.75,0.2,0
2.01e+11,9,12,7,1210,1,2,1,2,2,232,"707 RUE DU COUASNON","M",4,"0",450,"Lundi",282.4625,93.25,0.3,0
2.01e+11,9,12,27,304,5,1,1,2,6,147,"TANGENTIELLE EST","M",4,"0",450,"Dimanche",276.4125,87.375,0.125,0
2.01e+11,9,12,9,1820,5,2,1,1,4,286,"AV GASTON GALLOUX","M",4,"0",450,"Mercredi",284.2375,96.25,0.525,0
2.01e+11,9,12,10,1915,5,2,1,1,6,234,"8 R PIERRE SEGELLE - PAR","M",4,"0",450,"Jeudi",283.5,88,0,0
2.01e+11,9,12,11,800,2,2,1,1,6,232,"R MARCEL BELOT - PROX BE","M",4,"0",450,"Vendredi",277.525,93.75,0,0
2.01e+11,9,12,12,900,1,2,2,1,3,234,"R E.VIGNAT/BD G.M.RIOBE","M",4,"0",450,"Samedi",277.2875,82.125,0.125,0
2.01e+11,9,12,13,650,1,2,1,1,1,286,"AV GASTON GALLOUX","M",4,"0",450,"Dimanche",274.8875,77,0,0
2.01e+11,9,12,17,810,2,2,1,1,2,169,"121 RUE DE SELLIERS","M",4,"0",450,"Jeudi",269.9,91.125,0.35,0.025
2.01e+11,9,12,18,1545,1,1,1,1,5,286,"AVENUE GASTON GALLOUX","M",4,"0",450,"Vendredi",271.2875,93.25,0.275,0.0575
2.01e+11,9,12,26,810,2,2,2,1,6,234,"BD A.MARTIN/PL HALMA GRA","M",4,"0",450,"Samedi",273.0875,89.25,0,0
2.01e+11,9,12,30,1150,1,2,1,1,2,232,"AVENUE VERDUN - APPROX","M",4,"0",450,"Mercredi",282.8625,92,1.025,0
2.01e+11,9,12,27,115,5,2,3,1,6,75,"RTE BLOIS/CLAUDE LERUDE","M",4,"0",450,"Dimanche",276.4125,87.375,0.125,0
2.01e+11,9,12,8,825,1,2,1,1,7,302,"790 RUE DES BORDES","M",4,"0",450,"Mardi",280.4375,88.125,1.05,0
2.01e+11,9,12,7,1025,1,2,3,1,2,284,"AV CH.PEGUY/R G.CLEMENCE","M",4,"0",450,"Lundi",282.4625,93.25,0.3,0
2.01e+11,9,12,30,830,1,2,1,1,6,286,"34 R GL DE GAULLE","M",4,"0",450,"Mercredi",282.8625,92,1.025,0
2.01e+11,9,12,3,1355,1,2,3,1,3,234,"R EMILE ZOLA/FRANCOIS VI","M",4,"0",450,"Jeudi",282.325,85.125,0.05,0
2.01e+11,9,2,18,2030,3,1,1,9,6,272,"D 126 - CREATION","M",4,"0",450,"Mercredi",279.2,89.125,0,0
2.01e+11,9,8,31,1815,1,1,1,1,6,36,"CREATION","",NA,"",450,"Lundi",294.825,47.125,0,0
2.01e+11,10,7,3,945,1,1,1,3,3,94,"","M",0,"0",450,"Samedi",296,80,1.2,0
2.01e+11,10,8,4,2000,1,1,1,1,7,94,"","M",0,"0",450,"Mercredi",292.0625,67.125,0.025,0
2.01e+11,10,6,7,1200,1,2,2,1,1,82,"D 962/RUE CIGALE","M",4786236,"222687.0",450,"Lundi",289.975,76,0.025,0
2.01e+11,10,2,7,1835,3,1,1,1,6,93,"ROUTE DE ST LYE","M",4803841,"193541.0",450,"Dimanche",278,85.5,0,0
2.01e+11,10,3,14,1730,1,1,1,1,6,296,"","M",0,"0.0",450,"Dimanche",278.75,63.75,0,0
2.01e+11,10,4,9,1445,1,2,1,1,1,299,"ROUTE DE PATAY","M",4798173,"168189.0",450,"Vendredi",285.2375,73.625,0,0
2.01e+11,10,4,19,1630,1,1,1,1,6,8,"","M",4806765,"187732.0",450,"Lundi",288.775,50.75,0,0
2.01e+11,10,4,18,2230,3,1,3,1,3,296,"D 955/CV 5","M",4799475,"171443.0",450,"Dimanche",287.6625,55.5,0,0
2.01e+11,10,9,27,15,3,1,1,2,6,59,"","M",4792654,"172629.0",450,"Lundi",282.7875,86.5,1.125,0
2.01e+11,10,11,17,815,1,2,2,1,3,8,"D 405/VOIE SUCRERIE","M",4809311,"188755.0",450,"Mercredi",277.2875,91,0.5,0
2.01e+11,10,1,27,630,3,1,1,1,6,49,"","M",4784589,"235145.0",450,"Mercredi",270.6375,73.75,0,0
2.01e+11,10,3,11,1745,1,2,2,1,3,153,"PLACE DU BOURG","M",4784569,"226629.0",450,"Jeudi",273.325,77,0.025,0.02
2.01e+11,10,6,4,1645,1,2,1,1,6,82,"30 RUE BONNE DAME","M",4786528,"221543.0",450,"Vendredi",294.1625,59.5,0,0
2.01e+11,10,7,10,2130,2,1,1,1,3,346,"93 RTE DE FAY AUX LOGES","M",4793414,"225449.0",450,"Samedi",297.375,75,2.5,0
2.01e+11,10,7,7,1700,1,2,1,1,6,142,"PARKING SALLE DES FETES","M",4792652,"214182.0",450,"Mercredi",295.6,49.125,0,0
2.01e+11,10,8,6,2130,2,1,1,1,1,82,"","M",0,"0.0",450,"Vendredi",291.3375,53.625,0,0
2.01e+11,10,8,25,945,1,1,3,1,3,153,"D 60/CHEMIN DE BONNEAU","M",0,"0.0",450,"Mercredi",291.7125,65.375,0,0
2.01e+11,10,10,19,2245,3,1,1,1,5,142,"","M",4790552,"213790.0",450,"Mardi",282.975,84.75,0.3,0
2.01e+11,10,10,21,1245,1,2,1,1,6,82,"BD DE LA REPUBLIQUE","M",4786683,"222619.0",450,"Jeudi",278.2375,71.375,0,0
2.01e+11,10,11,2,2100,3,1,1,2,6,49,"","M",4786432,"238162.0",450,"Mardi",283.15,91.375,0.05,0
2.01e+11,10,11,7,1445,1,1,1,2,6,82,"PERCUTE TAS DE BOIS","M",4786092,"217262.0",450,"Dimanche",280.6875,89.75,1.575,0
2.01e+11,10,12,25,1330,1,1,1,7,6,82,"CHATEAU DE L'ETANG","M",0,"0.0",450,"Samedi",270.9875,64.375,0,0
2.01e+11,10,1,23,1430,1,2,1,1,3,43,"41 RUE DE MARDIE","M",4787762,"205081.0",450,"Samedi",275.925,89.625,0,0
2.01e+11,10,2,6,945,1,1,3,1,3,197,"D 2152/D 101","M",4795097,"202395.0",450,"Samedi",279.975,89.75,1.775,0
2.01e+11,10,11,10,1930,3,1,1,1,2,194,"","M",4787814,"210298.0",450,"Mercredi",280.2375,89.5,0.3,0
2.01e+11,10,2,16,1800,2,2,1,8,6,146,"12 RUE GENERAL LECLERC","M",4772441,"194115.0",450,"Mardi",271.8625,77.625,0,0
2.01e+11,10,3,8,1615,1,1,1,1,6,200,"CHEMIN DU MASURAY","M",4771527,"199264.0",450,"Lundi",274.1875,38.5,0,0
2.01e+11,10,3,11,1800,1,2,1,1,2,282,"RTE D'ORLEANS//PARKING","M",4787049,"183973.0",450,"Jeudi",273.325,77,0.025,0.02
2.01e+11,10,3,16,1645,1,1,1,1,6,309,"PERCUTE FAISAN","M",0,"0.0",450,"Mardi",279.4375,63.75,0,0
2.01e+11,10,5,1,2200,5,1,3,1,3,98,"D 951/RUE DU HATRE","M",4783219,"177135.0",450,"Samedi",285.85,69.625,0,0
2.01e+11,10,6,20,1215,1,1,2,1,3,130,"D 951/D 718/VC 4","M",4779440,"172205.0",450,"Dimanche",284.325,75.5,0.075,0
