"Num_Acc";"senc";"catv";"occutc";"obs";"obsm";"choc";"manv";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep"
200800037698;0;21;0;0;2;8;15;2008;7;20;1845;"Dimanche";1;1;1;"";"0.0";0;450
200800037699;0;7;0;0;0;8;1;2008;7;26;1915;"Samedi";1;2;1;"bld de la breche";"279100.0";4809600;450
200800037700;0;7;0;0;1;2;2;2008;7;27;1645;"Dimanche";1;2;1;"6-8 rue Georges Tonnelat";"226000.0";4817000;450
200800037873;0;7;0;3;0;9;1;2008;7;1;1215;"Mardi";1;1;1;"";"0.0";0;450
200800037874;0;33;0;3;0;1;1;2008;7;5;1015;"Samedi";1;1;2;"";"0.0";0;450
200800037875;0;17;0;13;0;2;1;2008;7;19;15;"Samedi";3;1;1;"";"0.0";0;450
200800039627;0;2;0;0;2;2;17;2008;7;30;2015;"Mercredi";1;2;1;"147, COOPERATIVE (RUE DE";"";NA;450
200800039627;0;30;0;0;2;3;17;2008;7;30;2015;"Mercredi";1;2;1;"147, COOPERATIVE (RUE DE";"";NA;450
200800039628;0;7;0;0;2;1;2;2008;7;1;830;"Mardi";1;1;1;"192, ZAY (RUE JEAN ZAY)";"";NA;450
200800039628;0;7;0;0;2;4;1;2008;7;1;830;"Mardi";1;1;1;"192, ZAY (RUE JEAN ZAY)";"";NA;450
200800039629;0;1;0;0;2;1;19;2008;7;3;1650;"Jeudi";1;2;1;"60-62, DOUMER (RUE PAUL)";"";NA;450
200800039629;0;10;0;0;2;8;1;2008;7;3;1650;"Jeudi";1;2;1;"60-62, DOUMER (RUE PAUL)";"";NA;450
200800039630;0;31;0;9;0;1;0;2008;7;4;450;"Vendredi";5;2;1;"sans, ROCHEPLATTE (BOULE";"";NA;450
200800039631;0;2;0;0;2;3;17;2008;7;5;2355;"Samedi";5;2;1;"3, FAUBOURG DE BOURGOGNE";"";NA;450
200800039631;0;7;0;0;2;8;1;2008;7;5;2355;"Samedi";5;2;1;"3, FAUBOURG DE BOURGOGNE";"";NA;450
200800039632;0;40;0;0;1;1;1;2008;7;6;2050;"Dimanche";1;2;1;"16, REPUBLIQUE (RUE DE L";"";NA;450
200800039633;0;33;0;0;2;1;17;2008;7;8;745;"Mardi";1;2;1;"34, BLOIS (ROUTE DE BLOI";"";NA;450
200800039633;0;7;0;0;2;4;1;2008;7;8;745;"Mardi";1;2;1;"34, BLOIS (ROUTE DE BLOI";"";NA;450
200800039634;0;7;0;0;2;1;13;2008;7;8;1755;"Mardi";1;2;1;"JOFFRE (PONT)";"";NA;450
200800039634;0;7;0;0;2;3;1;2008;7;8;1755;"Mardi";1;2;1;"JOFFRE (PONT)";"";NA;450
200800039634;0;7;0;0;2;1;1;2008;7;8;1755;"Mardi";1;2;1;"JOFFRE (PONT)";"";NA;450
200800039635;0;7;0;0;2;1;2;2008;7;10;1005;"Jeudi";1;2;1;"MENDES FRANCE (AVENUE PI";"";NA;450
200800039635;0;33;0;0;2;4;23;2008;7;10;1005;"Jeudi";1;2;1;"MENDES FRANCE (AVENUE PI";"";NA;450
200800039636;0;33;0;0;2;1;17;2008;7;10;1805;"Jeudi";1;1;1;"RN 60";"";NA;450
200800039636;0;7;0;0;2;4;17;2008;7;10;1805;"Jeudi";1;1;1;"RN 60";"";NA;450
200800039637;0;7;0;0;1;1;1;2008;7;11;835;"Vendredi";1;2;1;"12, DUNANT (RUE HENRI)";"";NA;450
200800039638;0;7;0;0;1;1;1;2008;7;11;1350;"Vendredi";1;2;2;"28, PORTE DUNOISE (RUE )";"";NA;450
200800039639;0;1;0;0;2;0;15;2008;7;13;1920;"Dimanche";1;2;1;"BOULEAUX (RUE DES)";"";NA;450
200800039639;0;7;0;0;0;1;1;2008;7;13;1920;"Dimanche";1;2;1;"BOULEAUX (RUE DES)";"";NA;450
200800039640;0;7;0;2;0;1;0;2008;7;13;1545;"Dimanche";1;2;1;"REINE BLANCHE (RUE DE LA";"";NA;450
200800039641;0;1;0;0;2;4;1;2008;7;14;1210;"Lundi";1;2;1;"BEAUMARCHAIS (RUE)";"";NA;450
200800039641;0;7;0;0;2;1;9;2008;7;14;1210;"Lundi";1;2;1;"BEAUMARCHAIS (RUE)";"";NA;450
200800039642;0;1;0;0;2;8;19;2008;7;15;1720;"Mardi";1;2;1;"13, DIX ARPENTS (RUE DES";"";NA;450
200800039642;0;7;0;0;2;1;1;2008;7;15;1720;"Mardi";1;2;1;"13, DIX ARPENTS (RUE DES";"";NA;450
200800039643;0;7;0;0;0;0;0;2008;7;17;1240;"Jeudi";1;2;1;"ROUTE NATIONALE 20";"";NA;450
200800039643;0;2;0;12;0;7;2;2008;7;17;1240;"Jeudi";1;2;1;"ROUTE NATIONALE 20";"";NA;450
200800039644;0;1;0;0;2;1;15;2008;7;20;1940;"Dimanche";1;2;1;"45, OLIVET (ROUTE D'OLIV";"";NA;450
200800039644;0;7;0;0;9;1;17;2008;7;20;1940;"Dimanche";1;2;1;"45, OLIVET (ROUTE D'OLIV";"";NA;450
200800039645;0;7;0;0;2;4;15;2008;7;18;1445;"Vendredi";1;2;1;"PAVARD (RUE HENRI)";"";NA;450
200800039645;0;7;0;0;2;1;1;2008;7;18;1445;"Vendredi";1;2;1;"PAVARD (RUE HENRI)";"";NA;450
200800039646;0;2;0;0;0;0;8;2008;7;21;2000;"Lundi";1;1;1;"MARIGNY (RUE DE)";"";NA;450
200800039647;0;14;0;0;2;1;2;2008;7;23;1240;"Mercredi";1;2;1;"RN 60";"";NA;450
200800039647;0;7;0;0;2;8;1;2008;7;23;1240;"Mercredi";1;2;1;"RN 60";"";NA;450
200800039648;0;7;0;0;2;4;9;2008;7;23;1920;"Mercredi";1;2;1;"sans, RICHARD (RUE RODOL";"";NA;450
200800039648;0;30;0;0;2;1;1;2008;7;23;1920;"Mercredi";1;2;1;"sans, RICHARD (RUE RODOL";"";NA;450
200800039649;0;2;0;0;2;8;0;2008;7;27;1545;"Dimanche";1;2;1;"3, ZAY (AVENUE JEAN ZAY)";"";NA;450
200800039649;0;7;0;0;0;7;1;2008;7;27;1545;"Dimanche";1;2;1;"3, ZAY (AVENUE JEAN ZAY)";"";NA;450
200800039650;0;7;0;7;0;0;0;2008;7;27;600;"Dimanche";2;1;1;"RN 60";"";NA;450
200800039651;0;7;0;0;2;3;0;2008;7;25;1550;"Vendredi";1;2;1;"16, ENFER (RUE DE L'ENFE";"";NA;450
200800039651;0;33;0;0;2;1;0;2008;7;25;1550;"Vendredi";1;2;1;"16, ENFER (RUE DE L'ENFE";"";NA;450
200800039652;0;2;0;0;2;3;1;2008;7;30;1525;"Mercredi";1;2;1;"DOUFFIAGUES (AVENUE JACQ";"";NA;450
200800039652;2;7;0;0;2;0;15;2008;7;30;1525;"Mercredi";1;2;1;"DOUFFIAGUES (AVENUE JACQ";"";NA;450
200800039653;0;33;0;3;0;7;1;2008;7;29;1825;"Mardi";1;1;1;"RN 60";"";NA;450
200800039654;0;7;0;0;2;7;15;2008;7;30;1640;"Mercredi";1;2;1;"270, FAUBOURG BANNIER (R";"";NA;450
200800039654;0;33;0;0;2;1;1;2008;7;30;1640;"Mercredi";1;2;1;"270, FAUBOURG BANNIER (R";"";NA;450
200800044401;0;33;0;9;0;1;1;2008;8;24;2255;"Dimanche";5;2;1;"30, LIBERATION (RUE DE L";"";NA;450
200800044402;0;7;0;0;2;8;1;2008;8;21;1846;"Jeudi";1;1;1;"Déviation RN60";"";NA;450
200800044402;0;7;0;0;2;3;5;2008;8;21;1846;"Jeudi";1;1;1;"Déviation RN60";"";NA;450
200800044403;0;7;0;0;2;1;9;2008;8;1;825;"Vendredi";1;1;1;"RN 60";"";NA;450
200800044403;1;15;0;0;2;4;0;2008;8;1;825;"Vendredi";1;1;1;"RN 60";"";NA;450
200800044404;0;33;0;0;2;2;15;2008;8;1;2215;"Vendredi";5;2;1;"BAS CHAMPS (RUE DES BAS";"";NA;450
200800044404;0;7;0;0;2;8;1;2008;8;1;2215;"Vendredi";5;2;1;"BAS CHAMPS (RUE DES BAS";"";NA;450
200800044405;0;7;0;0;2;2;1;2008;8;3;2220;"Dimanche";5;2;1;"129 t, FAUBOURG BANNIER";"";NA;450
200800044405;0;30;0;0;2;1;10;2008;8;3;2220;"Dimanche";5;2;1;"129 t, FAUBOURG BANNIER";"";NA;450
200800044406;0;13;0;0;2;4;15;2008;8;4;1837;"Lundi";1;2;1;"55, CHATEAU (RUE DU CHAT";"";NA;450
200800044406;0;2;0;0;2;1;1;2008;8;4;1837;"Lundi";1;2;1;"55, CHATEAU (RUE DU CHAT";"";NA;450
200800044407;0;99;0;14;0;1;0;2008;8;5;1513;"Mardi";1;2;1;"VERDUN (BOULEVARD DE)";"";NA;450
200800044408;0;7;0;0;2;1;1;2008;8;6;1304;"Mercredi";1;2;1;"86, SOULAS (AVENUE LOUIS";"";NA;450
200800044408;0;7;0;0;0;4;1;2008;8;6;1304;"Mercredi";1;2;1;"86, SOULAS (AVENUE LOUIS";"";NA;450
200800044409;0;7;0;0;2;1;1;2008;8;6;1803;"Mercredi";1;2;1;"VERDUN (AVENUE DE)";"";NA;450
200800044409;0;7;0;0;2;7;1;2008;8;6;1803;"Mercredi";1;2;1;"VERDUN (AVENUE DE)";"";NA;450
200800044410;0;7;0;0;1;7;1;2008;8;9;1430;"Samedi";1;2;1;"9, PRESIDENT KENNEDY (AV";"";NA;450
200800044411;0;7;0;14;0;0;0;2008;8;11;1715;"Lundi";1;1;1;"GOUMAT (ALLEE DE)";"";NA;450
200800044412;1;7;0;0;2;1;1;2008;8;13;1956;"Mercredi";1;1;1;"JOFFRE (PONT)";"";NA;450
200800044412;0;7;0;0;2;4;1;2008;8;13;1956;"Mercredi";1;1;1;"JOFFRE (PONT)";"";NA;450
200800044412;0;7;0;0;2;1;1;2008;8;13;1956;"Mercredi";1;1;1;"JOFFRE (PONT)";"";NA;450
200800044413;0;7;0;0;2;8;1;2008;8;13;1740;"Mercredi";1;2;1;"ZAY (PLACE JEAN ZAY)";"";NA;450
200800044413;0;30;0;0;2;1;0;2008;8;13;1740;"Mercredi";1;2;1;"ZAY (PLACE JEAN ZAY)";"";NA;450
200800044414;0;7;0;0;2;1;13;2008;8;16;1815;"Samedi";1;2;2;"ORMES (ROUTE D')";"";NA;450
200800044414;0;7;0;0;2;2;1;2008;8;16;1815;"Samedi";1;2;2;"ORMES (ROUTE D')";"";NA;450
200800044415;0;7;0;0;2;3;14;2008;8;16;1848;"Samedi";1;1;2;"02, LAVOISIER (RUE)";"";NA;450
200800044415;0;7;0;0;2;3;1;2008;8;16;1848;"Samedi";1;1;2;"02, LAVOISIER (RUE)";"";NA;450
200800044416;0;7;0;0;2;1;15;2008;8;18;2010;"Lundi";2;2;1;"face 65, FAUBOURG DE BOU";"";NA;450
200800044416;0;2;0;0;2;1;1;2008;8;18;2010;"Lundi";2;2;1;"face 65, FAUBOURG DE BOU";"";NA;450
200800044417;0;1;0;0;2;1;0;2008;8;18;1915;"Lundi";1;2;1;"258, CHARTRES (ANCIENNE";"";NA;450
200800044417;0;7;0;0;2;2;1;2008;8;18;1915;"Lundi";1;2;1;"258, CHARTRES (ANCIENNE";"";NA;450
200800044418;0;2;0;0;2;3;1;2008;8;25;2024;"Lundi";2;2;1;"CHATELET (QUAI DU)";"";NA;450
200800044418;0;7;0;0;2;7;15;2008;8;25;2024;"Lundi";2;2;1;"CHATELET (QUAI DU)";"";NA;450
200800044419;0;7;0;9;2;1;0;2008;8;29;558;"Vendredi";1;2;1;"207, FAUBOURG SAINT VINC";"";NA;450
200800044419;0;7;0;9;2;7;1;2008;8;29;558;"Vendredi";1;2;1;"207, FAUBOURG SAINT VINC";"";NA;450
200800044420;0;7;0;0;2;1;15;2008;8;29;2000;"Vendredi";1;2;1;"10, CYPIERRE (QUAI)";"";NA;450
200800044420;0;2;0;0;2;8;1;2008;8;29;2000;"Vendredi";1;2;1;"10, CYPIERRE (QUAI)";"";NA;450
200800044421;0;7;0;0;0;0;0;2008;8;30;150;"Samedi";5;2;1;"ROUTE NATIONALE 20";"";NA;450
200800044422;0;7;0;0;2;1;1;2008;8;30;803;"Samedi";1;2;1;"2625, CHARTRES (ANCIENNE";"";NA;450
200800044422;0;7;0;0;2;8;1;2008;8;30;803;"Samedi";1;2;1;"2625, CHARTRES (ANCIENNE";"";NA;450
200800045463;0;7;0;0;1;2;1;2008;8;11;1755;"Lundi";1;2;1;"CROWBOROUGH (RUE DE)";"";NA;450
200800047233;0;7;0;3;0;9;1;2008;8;9;715;"Samedi";1;1;1;"";"268500.0";4789800;450
200800047756;0;7;0;0;2;1;5;2008;8;24;1900;"Dimanche";1;1;1;"";"187500.0";4805200;450
200800047756;0;7;0;14;2;1;1;2008;8;24;1900;"Dimanche";1;1;1;"";"187500.0";4805200;450
200800047756;0;7;0;0;2;1;1;2008;8;24;1900;"Dimanche";1;1;1;"";"187500.0";4805200;450
200800047757;0;1;0;0;0;8;15;2008;8;28;1730;"Jeudi";1;1;1;"";"196500.0";4797500;450
200800047757;0;10;0;0;9;1;2;2008;8;28;1730;"Jeudi";1;1;1;"";"196500.0";4797500;450
200800047758;0;7;0;0;2;3;13;2008;8;8;830;"Vendredi";1;1;1;"";"0.0";0;450
200800047758;0;7;0;0;2;3;1;2008;8;8;830;"Vendredi";1;1;1;"";"0.0";0;450
200800047759;0;7;0;6;9;9;13;2008;8;20;330;"Mercredi";3;2;1;"17 route de Chaumont";"0.0";0;450
200800047760;0;33;0;6;0;1;1;2008;8;4;2315;"Lundi";4;2;1;"8 rue Mauregard - MESSAS";"163500.0";4781100;450
200800047761;0;1;0;0;2;4;2;2008;8;5;600;"Mardi";2;2;1;"";"161100.0";4777000;450
200800047762;0;33;0;3;0;3;13;2008;8;30;2300;"Samedi";3;1;1;"";"203100.0";4810200;450
200800047763;0;7;0;0;2;6;15;2008;8;29;2000;"Vendredi";1;1;1;"";"271500.0";4764300;450
200800047763;0;33;0;0;2;1;1;2008;8;29;2000;"Vendredi";1;1;1;"";"271500.0";4764300;450
200800047764;0;7;0;13;0;1;1;2008;8;1;1345;"Vendredi";1;2;1;"Deviation Poids Lourds,";"231100.0";4781600;450
200800047765;0;33;0;7;2;2;17;2008;8;15;1400;"Vendredi";1;1;1;"";"0.0";0;450
200800047765;0;30;0;0;2;3;1;2008;8;15;1400;"Vendredi";1;1;1;"";"0.0";0;450
200800047766;0;7;0;0;2;1;13;2008;8;2;730;"Samedi";1;1;1;"";"0.0";0;450
200800047766;0;7;0;0;2;1;1;2008;8;2;730;"Samedi";1;1;1;"";"0.0";0;450
200800047766;0;7;0;0;2;2;1;2008;8;2;730;"Samedi";1;1;1;"";"0.0";0;450
200800047767;0;7;0;6;0;1;15;2008;8;7;2345;"Jeudi";3;2;2;"RUE DE PICARDIE";"289400.0";4806900;450
200800047768;0;7;0;0;2;7;15;2008;8;20;1345;"Mercredi";1;1;1;"";"276800.0";4807800;450
200800047768;0;7;0;0;2;3;1;2008;8;20;1345;"Mercredi";1;1;1;"";"276800.0";4807800;450
200800047769;0;7;0;0;0;0;1;2008;8;13;1845;"Mercredi";1;1;6;"";"234400.0";4829900;450
200800047770;0;2;0;0;2;1;5;2008;8;19;530;"Mardi";5;2;1;"52, rue saint sauveur";"232900.0";4802600;450
200800047770;0;17;0;0;2;3;1;2008;8;19;530;"Mardi";5;2;1;"52, rue saint sauveur";"232900.0";4802600;450
200800047885;0;7;0;13;0;2;1;2008;8;18;745;"Lundi";1;1;1;"";"0.0";0;450
200800047886;0;7;0;13;0;1;1;2008;8;21;415;"Jeudi";3;1;1;"";"0.0";0;450
200800047887;0;7;0;13;0;6;1;2008;8;21;1830;"Jeudi";1;1;1;"";"0.0";0;450
200800049569;0;7;0;16;0;7;1;2008;9;3;1500;"Mercredi";1;1;2;"";"173800.0";4783200;450
200800049570;0;7;0;0;2;2;15;2008;9;21;1330;"Dimanche";1;2;7;"49 RUE DU GENERAL LECLER";"0.0";0;450
200800049570;0;33;0;0;2;1;1;2008;9;21;1330;"Dimanche";1;2;7;"49 RUE DU GENERAL LECLER";"0.0";0;450
200800049571;0;33;0;0;0;2;17;2008;9;27;1300;"Samedi";1;2;1;"RUE DU EGENRAL LECLERC";"0.0";0;450
200800049571;0;7;0;0;0;3;15;2008;9;27;1300;"Samedi";1;2;1;"RUE DU EGENRAL LECLERC";"0.0";0;450
200800049572;0;33;0;0;2;1;1;2008;9;10;1630;"Mercredi";1;1;1;"";"0.0";0;450
200800049572;0;7;0;0;2;3;1;2008;9;10;1630;"Mercredi";1;1;1;"";"0.0";0;450
200800049573;0;7;0;0;2;1;1;2008;9;6;2345;"Samedi";5;2;1;"CD 110";"203700.0";4824600;450
200800049573;0;7;0;15;2;8;16;2008;9;6;2345;"Samedi";5;2;1;"CD 110";"203700.0";4824600;450
200800049574;0;7;0;0;0;0;14;2008;9;19;2345;"Vendredi";3;1;1;"";"203200.0";4810200;450
200800049575;0;10;0;16;0;9;13;2008;9;30;645;"Mardi";2;1;1;"";"0.0";0;450
200800049576;0;33;0;0;2;1;1;2008;9;20;1130;"Samedi";1;1;1;"";"0.0";0;450
200800049576;0;7;0;0;0;5;1;2008;9;20;1130;"Samedi";1;1;1;"";"0.0";0;450
200800049577;0;7;0;4;2;9;1;2008;9;24;2145;"Mercredi";3;1;1;"";"269600.0";4775500;450
200800049577;0;7;0;0;2;1;1;2008;9;24;2145;"Mercredi";3;1;1;"";"269600.0";4775500;450
200800049578;0;31;0;0;0;0;1;2008;9;29;1845;"Lundi";1;2;1;"";"0.0";0;450
200800049579;0;7;0;0;2;1;1;2008;9;1;1500;"Lundi";1;2;1;"Boulevard Loreau";"272500.0";4765700;450
200800049579;0;20;0;0;0;4;15;2008;9;1;1500;"Lundi";1;2;1;"Boulevard Loreau";"272500.0";4765700;450
200800049580;0;7;0;0;2;1;11;2008;9;16;1945;"Mardi";1;1;1;"";"0.0";0;450
200800049580;0;7;0;0;0;3;1;2008;9;16;1945;"Mardi";1;1;1;"";"0.0";0;450
200800049581;0;7;0;2;0;3;1;2008;9;9;1900;"Mardi";1;1;1;"";"0.0";0;450
200800049582;0;7;0;0;2;3;13;2008;9;19;1615;"Vendredi";1;1;1;"";"0.0";0;450
200800049582;0;10;0;0;2;3;1;2008;9;19;1615;"Vendredi";1;1;1;"";"0.0";0;450
200800049583;0;7;0;0;1;3;1;2008;9;2;815;"Mardi";1;1;1;"";"0.0";0;450
200800049584;0;31;0;8;0;1;1;2008;9;14;2330;"Dimanche";3;2;1;"rue du haut - RD 738";"0.0";0;450
200800049585;0;7;0;0;2;3;1;2008;9;16;1515;"Mardi";1;2;1;"D117, route de Solterre";"0.0";0;450
200800049585;0;7;0;0;2;3;1;2008;9;16;1515;"Mardi";1;2;1;"D117, route de Solterre";"0.0";0;450
200800049586;0;33;0;0;2;1;2;2008;9;13;2045;"Samedi";3;1;1;"";"232400.0";4823800;450
200800049586;0;30;0;0;2;4;2;2008;9;13;2045;"Samedi";3;1;1;"";"232400.0";4823800;450
200800049690;0;7;0;0;2;3;11;2008;9;1;230;"Lundi";3;1;1;"";"0.0";0;450
200800049690;0;7;0;3;0;6;1;2008;9;1;230;"Lundi";3;1;1;"";"0.0";0;450
200800049691;0;7;0;0;2;1;1;2008;9;28;1530;"Dimanche";1;1;1;"";"0.0";0;450
200800049691;0;7;0;0;2;4;1;2008;9;28;1530;"Dimanche";1;1;1;"";"0.0";0;450
200800049799;0;33;0;0;2;1;1;2008;9;13;1045;"Samedi";1;1;1;"";"0.0";0;450
200800049799;0;33;0;0;2;4;1;2008;9;13;1045;"Samedi";1;1;1;"";"0.0";0;450
200800050710;0;7;0;8;0;1;5;2008;9;26;2300;"Vendredi";3;1;1;"1492, PONT D'ARDAN (RUE";"";NA;450
200800050711;0;10;0;0;2;8;22;2008;9;1;1120;"Lundi";1;2;1;"118, VERDUN (AVENUE DE)";"";NA;450
200800050711;0;1;0;1;0;1;1;2008;9;1;1120;"Lundi";1;2;1;"118, VERDUN (AVENUE DE)";"";NA;450
200800050712;0;7;0;1;0;9;0;2008;9;1;2315;"Lundi";5;2;1;"133, BERTHELOT (RUE MARC";"";NA;450
200800050713;0;7;0;4;0;2;14;2008;9;3;1330;"Mercredi";1;2;2;"RN 60";"";NA;450
200800050714;0;7;0;0;2;1;1;2008;9;3;1630;"Mercredi";1;2;1;"8, SEGELLE (RUE PIERRE)";"";NA;450
200800050714;0;7;0;0;2;4;2;2008;9;3;1630;"Mercredi";1;2;1;"8, SEGELLE (RUE PIERRE)";"";NA;450
200800050715;0;7;0;0;1;1;1;2008;9;4;1623;"Jeudi";1;2;1;"20, ALBERT 1ER (RUE ALBE";"";NA;450
200800050716;0;33;0;0;2;1;17;2008;9;6;1515;"Samedi";1;2;1;"7, DE GAULLE (RUE DU GEN";"";NA;450
200800050716;0;7;0;6;0;0;11;2008;9;6;1515;"Samedi";1;2;1;"7, DE GAULLE (RUE DU GEN";"";NA;450
200800050717;0;7;0;0;2;1;16;2008;9;9;825;"Mardi";1;2;1;"sans, VERDUN (AVENUE DE)";"";NA;450
200800050717;0;1;0;0;2;4;1;2008;9;9;825;"Mardi";1;2;1;"sans, VERDUN (AVENUE DE)";"";NA;450
200800050718;1;7;0;0;2;1;16;2008;9;9;2000;"Mardi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200800050718;0;33;0;0;2;3;1;2008;9;9;2000;"Mardi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200800050719;0;7;0;0;2;1;1;2008;9;10;1615;"Mercredi";1;2;1;"BOLIERE (RUE DE LA)";"";NA;450
200800050719;0;7;0;0;2;9;23;2008;9;10;1615;"Mercredi";1;2;1;"BOLIERE (RUE DE LA)";"";NA;450
200800050719;0;7;0;0;1;4;23;2008;9;10;1615;"Mercredi";1;2;1;"BOLIERE (RUE DE LA)";"";NA;450
200800050720;0;7;0;0;2;8;22;2008;9;12;1740;"Vendredi";1;2;1;"505, BELOT (RUE MARCEL)";"";NA;450
200800050720;0;1;0;0;2;1;1;2008;9;12;1740;"Vendredi";1;2;1;"505, BELOT (RUE MARCEL)";"";NA;450
200800050721;0;13;0;0;2;4;1;2008;9;15;1740;"Lundi";1;1;1;"A 701 (BRETELLE ACCES)";"";NA;450
200800050721;0;7;0;0;2;1;1;2008;9;15;1740;"Lundi";1;1;1;"A 701 (BRETELLE ACCES)";"";NA;450
200800050722;0;7;0;0;2;1;15;2008;9;17;1755;"Mercredi";1;2;1;"62, PAPIN (AVENUE DENIS";"";NA;450
200800050722;0;33;0;0;2;1;1;2008;9;17;1755;"Mercredi";1;2;1;"62, PAPIN (AVENUE DENIS";"";NA;450
200800050723;0;31;0;0;2;1;1;2008;9;18;2110;"Jeudi";5;2;1;"PARIS (AVENUE DE)";"";NA;450
200800050723;0;7;0;0;2;3;15;2008;9;18;2110;"Jeudi";5;2;1;"PARIS (AVENUE DE)";"";NA;450
200800050724;0;7;0;0;1;1;0;2008;9;18;1635;"Jeudi";1;2;1;"RN 20 (ROUTE NATIONALE 2";"";NA;450
200800050725;0;7;0;0;2;2;15;2008;9;23;1923;"Mardi";1;2;1;"SANDILLON (ROUTE DE)";"";NA;450
200800050725;0;7;0;0;2;1;1;2008;9;23;1923;"Mardi";1;2;1;"SANDILLON (ROUTE DE)";"";NA;450
200800050726;0;7;0;0;2;2;1;2008;9;19;2140;"Vendredi";1;2;1;"PASSE DEBOUT (RUE)";"";NA;450
200800050726;0;7;0;0;2;0;15;2008;9;19;2140;"Vendredi";1;2;1;"PASSE DEBOUT (RUE)";"";NA;450
200800050727;0;7;0;0;2;3;11;2008;9;20;1130;"Samedi";1;2;1;"FORT DES TOURELLES (QUAI";"";NA;450
200800050727;0;31;0;0;2;8;1;2008;9;20;1130;"Samedi";1;2;1;"FORT DES TOURELLES (QUAI";"";NA;450
200800050728;0;7;0;0;2;5;1;2008;9;21;1810;"Dimanche";1;2;1;"BOLIERE (RUE DE LA)";"";NA;450
200800050728;0;31;0;0;2;0;0;2008;9;21;1810;"Dimanche";1;2;1;"BOLIERE (RUE DE LA)";"";NA;450
200800050729;0;2;0;0;2;1;1;2008;9;27;2023;"Samedi";5;2;1;"36, MARTIN (BOULEVARD AL";"";NA;450
200800050729;0;7;0;0;2;4;15;2008;9;27;2023;"Samedi";5;2;1;"36, MARTIN (BOULEVARD AL";"";NA;450
200800050730;2;7;0;6;2;2;17;2008;9;24;1943;"Mercredi";5;2;1;"ROLLAND (RUE ROMAIN)";"";NA;450
200800050730;0;7;0;0;2;8;15;2008;9;24;1943;"Mercredi";5;2;1;"ROLLAND (RUE ROMAIN)";"";NA;450
200800050731;0;7;0;0;2;0;1;2008;9;25;1155;"Jeudi";1;2;1;"55, CHATEAUDUN (BOULEVAR";"";NA;450
200800050731;0;1;0;0;2;7;1;2008;9;25;1155;"Jeudi";1;2;1;"55, CHATEAUDUN (BOULEVAR";"";NA;450
200800050732;0;7;0;0;2;1;2;2008;9;29;755;"Lundi";1;2;1;"RN 60";"";NA;450
200800050732;0;7;0;0;2;4;23;2008;9;29;755;"Lundi";1;2;1;"RN 60";"";NA;450
200800050733;0;7;0;0;2;1;5;2008;9;29;907;"Lundi";1;2;1;"RN 60";"";NA;450
200800050733;0;7;0;0;2;1;1;2008;9;29;907;"Lundi";1;2;1;"RN 60";"";NA;450
200800050734;0;2;0;0;2;7;9;2008;9;29;1302;"Lundi";1;2;1;"85, CLEMENCEAU (GEORGES)";"";NA;450
200800050734;0;7;0;0;2;1;1;2008;9;29;1302;"Lundi";1;2;1;"85, CLEMENCEAU (GEORGES)";"";NA;450
200800050735;0;10;0;0;2;2;13;2008;9;30;1321;"Mardi";1;2;1;"ROLLAND (RUE ROMAIN)";"";NA;450
200800050735;0;7;0;0;2;6;15;2008;9;30;1321;"Mardi";1;2;1;"ROLLAND (RUE ROMAIN)";"";NA;450
200800056442;0;7;0;0;0;4;23;2008;10;18;545;"Samedi";3;1;1;"";"206600.0";4791100;450
200800056442;0;7;0;1;0;1;17;2008;10;18;545;"Samedi";3;1;1;"";"206600.0";4791100;450
200800056442;0;14;0;0;2;8;1;2008;10;18;545;"Samedi";3;1;1;"";"206600.0";4791100;450
200800056443;0;1;0;0;2;8;10;2008;10;18;1200;"Samedi";1;1;1;"";"193000.0";4797200;450
200800056443;0;7;0;0;2;2;2;2008;10;18;1200;"Samedi";1;1;1;"";"193000.0";4797200;450
200800056444;0;33;0;0;0;8;1;2008;10;25;100;"Samedi";3;1;1;"";"0.0";0;450
200800056445;0;2;0;0;2;1;1;2008;10;1;1815;"Mercredi";1;1;1;"";"212600.0";4787300;450
200800056445;0;10;0;0;0;8;0;2008;10;1;1815;"Mercredi";1;1;1;"";"212600.0";4787300;450
200800056445;0;7;0;0;2;6;0;2008;10;1;1815;"Mercredi";1;1;1;"";"212600.0";4787300;450
200800056446;0;7;0;0;2;8;13;2008;10;5;330;"Dimanche";3;1;1;"";"212700.0";4789600;450
200800056446;0;7;0;0;2;3;1;2008;10;5;330;"Dimanche";3;1;1;"";"212700.0";4789600;450
200800056447;0;7;0;2;0;3;13;2008;10;25;545;"Samedi";1;1;1;"";"199100.0";4786200;450
200800056448;0;7;0;0;2;8;19;2008;10;11;1900;"Samedi";1;1;1;"";"163200.0";4785500;450
200800056448;0;10;0;0;2;1;1;2008;10;11;1900;"Samedi";1;1;1;"";"163200.0";4785500;450
200800056449;0;7;0;0;2;1;13;2008;10;17;1415;"Vendredi";1;1;1;"";"209300.0";4816700;450
200800056449;0;17;0;0;2;3;1;2008;10;17;1415;"Vendredi";1;1;1;"";"209300.0";4816700;450
200800056450;0;33;0;7;0;2;1;2008;10;5;1900;"Dimanche";3;1;2;"";"0.0";0;450
