"Num_Acc";"grav0";"grav1";"grav2";"grav3"
"200700008922";"1";"1";"0";"0"
"200700013199";"1";"1";"1";"0"
"200700013200";"1";"0";"1";"0"
"200700013201";"0";"0";"1";"0"
"200700013202";"1";"0";"3";"0"
"200700013203";"5";"1";"1";"0"
"200700013204";"0";"0";"1";"0"
"200700013205";"0";"0";"2";"0"
"200700013206";"1";"0";"0";"1"
"200700013207";"0";"0";"1";"1"
"200700013208";"1";"1";"1";"0"
"200700013209";"1";"0";"1";"0"
"200700013210";"1";"0";"0";"1"
"200700013211";"0";"0";"2";"0"
"200700013212";"0";"0";"1";"1"
"200700013213";"2";"0";"1";"0"
"200700013214";"0";"2";"1";"0"
"200700013215";"0";"1";"0";"0"
"200700013216";"0";"0";"1";"0"
"200700013217";"2";"0";"1";"0"
"200700013218";"0";"0";"1";"0"
"200700013219";"4";"1";"1";"0"
"200700013220";"1";"3";"2";"0"
"200700013221";"4";"0";"1";"0"
"200700013339";"0";"0";"3";"1"
"200700015019";"1";"0";"1";"0"
"200700015020";"2";"1";"1";"0"
"200700015021";"1";"0";"1";"0"
"200700015022";"1";"0";"1";"0"
"200700015023";"2";"1";"0";"0"
"200700015024";"2";"1";"0";"0"
"200700015025";"1";"1";"0";"0"
"200700015026";"0";"2";"0";"0"
"200700015027";"1";"3";"0";"0"
"200700015028";"1";"1";"0";"0"
"200700015029";"2";"2";"0";"0"
"200700015030";"1";"1";"0";"0"
"200700015031";"1";"1";"0";"0"
"200700015032";"1";"1";"0";"0"
"200700015033";"1";"0";"1";"1"
"200700015034";"1";"1";"0";"0"
"200700015035";"1";"1";"0";"0"
"200700015036";"0";"1";"0";"0"
"200700015037";"1";"1";"0";"0"
"200700015038";"1";"1";"0";"0"
"200700015039";"1";"1";"0";"0"
"200700015040";"2";"0";"1";"0"
"200700015041";"1";"1";"0";"0"
"200700015042";"5";"0";"1";"0"
"200700019617";"0";"1";"0";"0"
"200700020014";"2";"0";"1";"0"
"200700020015";"1";"0";"1";"0"
"200700020016";"0";"1";"0";"0"
"200700020017";"0";"0";"1";"0"
"200700020018";"0";"2";"1";"0"
"200700020019";"0";"0";"0";"1"
"200700020020";"6";"0";"2";"0"
"200700020021";"2";"2";"1";"0"
"200700020022";"1";"0";"1";"0"
"200700020023";"0";"0";"1";"0"
"200700020024";"1";"0";"1";"0"
"200700020025";"1";"0";"1";"0"
"200700020026";"1";"0";"1";"0"
"200700020027";"1";"0";"0";"1"
"200700020028";"1";"0";"1";"0"
"200700020029";"2";"1";"0";"0"
"200700020030";"1";"0";"1";"0"
"200700020031";"1";"0";"1";"0"
"200700020032";"0";"0";"1";"0"
"200700020033";"0";"1";"1";"0"
"200700020034";"1";"1";"1";"0"
"200700020035";"0";"0";"0";"1"
"200700020181";"0";"0";"1";"0"
"200700021904";"1";"0";"1";"0"
"200700021905";"1";"0";"1";"0"
"200700021906";"1";"1";"0";"0"
"200700021907";"1";"1";"0";"0"
"200700021908";"0";"2";"1";"1"
"200700021909";"1";"2";"0";"0"
"200700021910";"1";"1";"0";"0"
"200700021911";"1";"1";"0";"0"
"200700021912";"1";"0";"1";"0"
"200700021913";"1";"1";"0";"0"
"200700021914";"2";"0";"0";"1"
"200700021915";"3";"1";"0";"0"
"200700021916";"0";"1";"0";"0"
"200700021917";"1";"1";"0";"0"
"200700021918";"1";"1";"0";"0"
"200700021919";"1";"1";"0";"0"
"200700021920";"0";"3";"0";"1"
"200700021921";"2";"1";"0";"0"
"200700021922";"1";"0";"1";"0"
"200700021923";"1";"1";"0";"0"
"200700021924";"2";"2";"0";"0"
"200700021925";"1";"0";"1";"0"
"200700021926";"1";"1";"0";"0"
"200700021927";"1";"2";"0";"0"
"200700021928";"1";"1";"0";"0"
"200700021929";"1";"1";"0";"0"
"200700021930";"0";"0";"1";"0"
"200700021931";"0";"1";"0";"0"
"200700021932";"1";"1";"0";"0"
"200700021933";"1";"2";"1";"0"
"200700021934";"0";"1";"0";"0"
"200700026742";"1";"0";"1";"0"
"200700026743";"3";"0";"1";"0"
"200700026744";"1";"0";"1";"0"
"200700026745";"1";"0";"0";"1"
"200700026746";"1";"0";"1";"0"
"200700026747";"1";"1";"1";"0"
"200700026748";"1";"2";"0";"0"
"200700026749";"0";"0";"2";"0"
"200700026750";"0";"4";"2";"0"
"200700026751";"0";"0";"0";"1"
"200700026752";"0";"2";"2";"0"
"200700026753";"1";"0";"1";"0"
"200700026754";"0";"1";"0";"0"
"200700026878";"0";"1";"3";"0"
"200700026879";"0";"1";"1";"1"
"200700026880";"4";"1";"1";"0"
"200700028607";"1";"1";"0";"0"
"200700028608";"5";"0";"0";"1"
"200700028609";"0";"0";"1";"0"
"200700028610";"1";"0";"2";"0"
"200700028611";"2";"2";"0";"0"
"200700028612";"1";"1";"0";"0"
"200700028613";"1";"0";"1";"0"
"200700028614";"1";"0";"1";"0"
"200700028615";"1";"1";"1";"0"
"200700028616";"1";"1";"0";"0"
"200700028617";"1";"1";"0";"0"
"200700028618";"0";"2";"0";"0"
"200700028619";"1";"1";"0";"0"
"200700028620";"1";"2";"0";"0"
"200700028621";"1";"1";"0";"0"
"200700028622";"0";"2";"0";"0"
"200700028623";"1";"0";"1";"0"
"200700028624";"0";"1";"0";"0"
"200700028625";"1";"1";"0";"0"
"200700028626";"1";"1";"0";"0"
"200700028627";"0";"1";"1";"0"
"200700028628";"1";"1";"1";"0"
"200700028629";"1";"1";"0";"0"
"200700028630";"0";"0";"1";"0"
"200700028631";"1";"1";"1";"0"
"200700028632";"1";"1";"0";"0"
"200700028633";"1";"1";"0";"0"
"200700028634";"1";"2";"0";"0"
"200700028635";"1";"1";"0";"0"
"200700028636";"1";"1";"0";"0"
"200700028637";"0";"2";"0";"0"
"200700028638";"0";"0";"1";"0"
"200700028639";"5";"1";"0";"0"
"200700028640";"1";"1";"0";"0"
"200700028641";"1";"1";"0";"0"
"200700028642";"1";"0";"1";"0"
"200700028643";"1";"1";"0";"0"
"200700028644";"2";"1";"0";"0"
"200700028645";"2";"1";"0";"0"
"200700033220";"0";"0";"1";"0"
"200700033221";"0";"0";"1";"0"
"200700033671";"0";"0";"1";"0"
"200700033672";"1";"0";"0";"2"
"200700033673";"0";"0";"1";"2"
"200700033674";"0";"0";"1";"0"
"200700033675";"1";"0";"0";"1"
"200700033676";"1";"0";"1";"0"
"200700033677";"0";"2";"0";"0"
"200700033678";"0";"0";"1";"0"
"200700033679";"1";"0";"1";"0"
"200700033680";"0";"2";"1";"0"
"200700033681";"0";"1";"0";"0"
"200700033682";"1";"0";"1";"0"
"200700033683";"0";"0";"2";"0"
"200700033684";"0";"1";"0";"2"
"200700033685";"0";"3";"0";"0"
"200700033686";"0";"0";"1";"0"
"200700033687";"0";"0";"1";"0"
"200700033688";"0";"0";"0";"2"
"200700033689";"0";"0";"0";"1"
"200700033690";"2";"3";"2";"0"
"200700033691";"1";"4";"1";"0"
"200700033692";"1";"0";"1";"0"
"200700033856";"0";"1";"0";"1"
"200700033857";"2";"0";"3";"0"
"200700033858";"0";"1";"1";"1"
"200700033860";"0";"0";"1";"0"
"200700035781";"1";"3";"1";"0"
"200700035782";"1";"1";"1";"0"
"200700035783";"2";"1";"0";"0"
"200700035784";"0";"1";"0";"0"
"200700035785";"1";"0";"1";"0"
"200700035786";"1";"1";"0";"0"
"200700035787";"0";"2";"0";"0"
"200700035788";"2";"0";"1";"0"
"200700035789";"0";"0";"1";"0"
"200700035790";"1";"1";"0";"0"
"200700035791";"1";"0";"1";"0"
"200700035792";"1";"0";"1";"0"
"200700035793";"1";"1";"0";"0"
"200700035794";"1";"0";"2";"0"
"200700035795";"1";"1";"0";"0"
"200700035796";"0";"0";"1";"0"
"200700035797";"0";"3";"0";"0"
"200700035798";"1";"1";"0";"0"
"200700035799";"1";"1";"0";"0"
"200700035800";"1";"1";"0";"0"
"200700035801";"0";"1";"0";"0"
"200700035802";"1";"0";"1";"0"
"200700035803";"1";"3";"0";"0"
"200700035804";"0";"0";"1";"0"
"200700041222";"0";"1";"0";"0"
"200700041223";"1";"1";"1";"0"
"200700041224";"0";"1";"0";"0"
"200700041225";"0";"0";"1";"0"
"200700041226";"0";"0";"2";"0"
"200700041227";"2";"1";"0";"0"
"200700041228";"0";"0";"0";"1"
"200700041229";"0";"0";"1";"0"
"200700041230";"0";"0";"2";"0"
"200700041231";"2";"0";"1";"0"
"200700041232";"1";"0";"0";"1"
"200700041233";"0";"0";"2";"0"
"200700041234";"0";"0";"1";"0"
"200700041235";"1";"1";"1";"0"
"200700041236";"1";"0";"1";"0"
"200700041237";"1";"1";"0";"0"
"200700041238";"4";"2";"1";"0"
"200700041239";"1";"1";"1";"0"
"200700041240";"0";"1";"1";"0"
"200700041241";"1";"0";"0";"1"
"200700041242";"0";"0";"0";"1"
"200700041243";"0";"0";"2";"0"
"200700041244";"1";"0";"0";"1"
"200700041245";"1";"0";"1";"0"
"200700041246";"1";"1";"0";"0"
"200700041247";"1";"0";"1";"0"
"200700041248";"0";"0";"0";"1"
"200700041249";"0";"0";"0";"1"
"200700041250";"4";"1";"1";"0"
"200700041392";"0";"0";"1";"0"
"200700041395";"0";"1";"1";"0"
"200700043209";"1";"1";"0";"0"
"200700043210";"1";"1";"0";"0"
"200700043211";"2";"1";"0";"0"
"200700043212";"1";"2";"0";"0"
"200700043213";"1";"0";"1";"0"
"200700043214";"1";"2";"0";"0"
"200700043215";"1";"2";"0";"0"
"200700043216";"1";"1";"0";"0"
"200700043217";"1";"1";"0";"0"
"200700043218";"1";"2";"0";"0"
"200700043219";"0";"2";"0";"0"
"200700043220";"0";"0";"1";"0"
"200700043221";"0";"1";"0";"0"
"200700043222";"1";"1";"0";"0"
"200700043223";"1";"1";"0";"0"
"200700043224";"3";"0";"1";"0"
"200700043225";"0";"2";"0";"0"
"200700043226";"1";"0";"1";"0"
"200700043227";"0";"0";"1";"0"
"200700043228";"1";"0";"1";"0"
"200700043229";"3";"2";"1";"0"
"200700043230";"1";"0";"1";"0"
"200700043231";"3";"1";"0";"0"
"200700043232";"1";"0";"1";"0"
"200700043233";"1";"1";"0";"0"
"200700043234";"2";"1";"0";"0"
"200700043235";"2";"0";"1";"0"
"200700043236";"0";"1";"0";"0"
"200700043237";"0";"3";"0";"0"
"200700043238";"1";"1";"0";"0"
"200700043239";"1";"2";"0";"0"
"200700043240";"1";"0";"1";"0"
"200700048205";"0";"0";"2";"0"
"200700048206";"0";"0";"0";"3"
"200700048207";"1";"1";"2";"0"
"200700048208";"0";"0";"1";"0"
"200700048209";"1";"0";"0";"1"
"200700048210";"0";"0";"1";"0"
"200700048211";"0";"0";"1";"0"
"200700048212";"0";"0";"1";"1"
"200700048213";"1";"1";"1";"0"
"200700048214";"2";"0";"1";"0"
"200700048215";"15";"1";"0";"0"
"200700048216";"1";"1";"1";"0"
"200700048217";"2";"0";"1";"0"
"200700048218";"0";"0";"1";"0"
"200700048219";"1";"0";"1";"0"
"200700048220";"2";"1";"1";"0"
"200700048221";"0";"2";"0";"0"
"200700048222";"3";"1";"1";"0"
"200700048223";"0";"0";"0";"1"
"200700048224";"1";"0";"1";"0"
"200700048494";"0";"0";"3";"0"
"200700048495";"0";"0";"5";"1"
"200700049963";"1";"0";"1";"0"
"200700049964";"1";"1";"1";"0"
"200700049965";"1";"0";"1";"0"
"200700049966";"1";"1";"0";"0"
"200700049967";"1";"3";"1";"0"
"200700049968";"1";"1";"0";"0"
"200700049969";"1";"1";"0";"0"
"200700049970";"1";"1";"0";"0"
"200700049971";"1";"2";"0";"0"
"200700049972";"2";"1";"0";"0"
"200700049973";"1";"0";"1";"0"
"200700049974";"2";"1";"0";"0"
"200700049975";"1";"1";"0";"0"
"200700049976";"0";"1";"0";"0"
"200700049977";"1";"0";"1";"0"
"200700049978";"1";"0";"0";"1"
"200700049979";"1";"2";"0";"0"
"200700049980";"0";"2";"0";"0"
"200700049981";"0";"1";"0";"0"
"200700049982";"0";"1";"0";"0"
"200700049983";"1";"1";"0";"0"
"200700054265";"0";"0";"5";"1"
"200700054266";"0";"0";"2";"1"
"200700054267";"1";"0";"1";"0"
"200700054268";"0";"0";"1";"0"
"200700054269";"1";"0";"1";"0"
"200700054270";"0";"0";"1";"0"
"200700054271";"1";"0";"1";"0"
"200700054272";"0";"0";"2";"0"
"200700054273";"0";"1";"0";"1"
"200700054274";"0";"0";"0";"1"
"200700054275";"1";"0";"2";"0"
"200700054276";"0";"1";"1";"0"
"200700054277";"1";"0";"1";"0"
"200700054278";"1";"0";"0";"1"
"200700054279";"0";"1";"2";"0"
"200700054280";"0";"0";"1";"0"
"200700054281";"0";"0";"0";"1"
"200700054282";"0";"0";"1";"3"
"200700054283";"0";"0";"1";"0"
"200700054284";"2";"0";"1";"0"
"200700054285";"1";"0";"1";"0"
"200700054286";"0";"0";"0";"1"
"200700054287";"1";"2";"0";"0"
"200700054288";"1";"0";"1";"0"
"200700054289";"0";"0";"0";"1"
"200700054431";"0";"1";"1";"0"
"200700056404";"2";"0";"1";"0"
"200700056405";"1";"1";"0";"0"
"200700056406";"1";"1";"0";"0"
"200700056407";"2";"1";"0";"0"
"200700056408";"1";"0";"1";"0"
"200700056409";"1";"1";"0";"0"
"200700056410";"1";"1";"0";"0"
"200700056411";"0";"1";"0";"0"
"200700056412";"1";"1";"0";"0"
"200700056413";"1";"1";"0";"0"
"200700056414";"0";"2";"0";"0"
"200700056415";"0";"3";"0";"0"
"200700056416";"0";"2";"0";"0"
"200700056417";"0";"2";"0";"0"
"200700056418";"1";"1";"0";"0"
"200700056419";"3";"0";"1";"0"
"200700056420";"1";"1";"0";"0"
"200700056421";"1";"1";"0";"0"
"200700056422";"1";"1";"0";"0"
"200700056423";"0";"2";"0";"0"
"200700056424";"1";"1";"0";"0"
"200700056425";"1";"1";"0";"0"
"200700056426";"2";"1";"0";"0"
"200700056427";"3";"1";"0";"0"
"200700056428";"1";"1";"0";"0"
"200700056429";"1";"1";"0";"0"
"200700056430";"2";"1";"0";"0"
"200700056431";"1";"1";"0";"0"
"200700056432";"1";"1";"0";"0"
"200700056433";"1";"1";"0";"0"
"200700061377";"0";"0";"2";"0"
"200700061378";"1";"0";"1";"0"
"200700061379";"1";"1";"0";"0"
"200700061380";"1";"0";"1";"0"
"200700061381";"1";"0";"1";"0"
"200700061382";"0";"0";"1";"0"
"200700061383";"0";"0";"1";"0"
"200700061384";"0";"0";"1";"0"
"200700061385";"0";"0";"1";"0"
"200700061386";"1";"0";"1";"0"
"200700061387";"1";"0";"1";"0"
"200700061388";"1";"1";"0";"0"
"200700061389";"2";"0";"1";"0"
"200700061390";"0";"1";"1";"0"
"200700061391";"1";"0";"1";"0"
"200700061392";"0";"1";"1";"0"
"200700061393";"0";"0";"1";"0"
"200700061394";"0";"1";"1";"0"
"200700061395";"1";"0";"1";"0"
"200700061396";"2";"0";"0";"1"
"200700061397";"0";"0";"1";"0"
"200700061398";"0";"3";"1";"0"
"200700061399";"1";"0";"0";"1"
"200700061400";"1";"0";"1";"0"
"200700061401";"0";"0";"1";"0"
"200700061402";"0";"0";"1";"0"
"200700061403";"0";"1";"0";"0"
"200700061404";"3";"3";"0";"0"
"200700061405";"0";"2";"0";"0"
"200700061406";"0";"0";"2";"0"
"200700061407";"1";"0";"1";"0"
"200700061408";"0";"0";"2";"0"
"200700061542";"1";"1";"0";"1"
"200700061543";"3";"1";"0";"0"
"200700061544";"0";"1";"1";"0"
"200700061546";"0";"0";"1";"0"
"200700063680";"1";"0";"0";"1"
"200700063681";"1";"0";"1";"0"
"200700063682";"0";"1";"2";"0"
"200700063683";"1";"0";"1";"0"
"200700063684";"1";"1";"0";"0"
"200700063685";"1";"0";"1";"0"
"200700063686";"1";"0";"1";"0"
"200700063687";"1";"1";"0";"0"
"200700063688";"1";"0";"1";"0"
"200700063689";"1";"0";"1";"0"
"200700063690";"1";"0";"1";"0"
"200700063691";"3";"3";"0";"0"
"200700063692";"0";"2";"0";"0"
"200700063693";"1";"0";"1";"0"
"200700063694";"0";"0";"1";"0"
"200700063695";"1";"0";"1";"0"
"200700063696";"0";"0";"1";"0"
"200700063697";"3";"0";"1";"0"
"200700063698";"1";"0";"1";"0"
"200700063699";"0";"1";"0";"0"
"200700063700";"2";"0";"1";"0"
"200700063701";"2";"0";"1";"0"
"200700063702";"1";"0";"1";"0"
"200700063703";"1";"0";"1";"0"
"200700063704";"1";"0";"1";"0"
"200700063705";"1";"0";"1";"0"
"200700063706";"0";"0";"1";"0"
"200700063707";"1";"1";"0";"0"
"200700063708";"1";"1";"0";"0"
"200700063709";"1";"0";"1";"0"
"200700063710";"3";"2";"0";"0"
"200700069293";"1";"1";"1";"0"
"200700069294";"0";"2";"2";"0"
"200700069295";"0";"3";"0";"0"
"200700069296";"0";"3";"1";"0"
"200700069297";"1";"0";"1";"0"
"200700069298";"1";"1";"0";"0"
"200700069299";"1";"1";"0";"0"
"200700069300";"0";"2";"0";"0"
"200700069301";"0";"0";"1";"0"
"200700069302";"1";"0";"1";"0"
"200700069303";"1";"0";"1";"0"
"200700069304";"1";"0";"1";"0"
"200700069305";"2";"0";"1";"0"
"200700069306";"1";"0";"1";"0"
"200700069307";"1";"1";"0";"0"
"200700069308";"0";"0";"1";"0"
"200700069309";"1";"0";"1";"0"
"200700069310";"2";"1";"0";"0"
"200700069311";"1";"1";"0";"0"
"200700069312";"1";"2";"0";"0"
"200700069313";"1";"0";"1";"0"
"200700069314";"1";"1";"0";"0"
"200700069315";"1";"1";"0";"0"
"200700069316";"1";"0";"1";"0"
"200700069317";"1";"1";"0";"0"
"200700069318";"1";"1";"0";"0"
"200700069319";"0";"1";"0";"0"
"200700069320";"1";"1";"0";"0"
"200700069321";"1";"1";"0";"0"
"200700069322";"1";"1";"0";"0"
"200700069323";"0";"2";"0";"0"
"200700069324";"1";"1";"0";"0"
"200700073903";"0";"0";"1";"0"
"200700074240";"0";"0";"0";"1"
"200700074241";"0";"1";"1";"0"
"200700074242";"2";"0";"1";"0"
"200700074243";"0";"1";"0";"1"
"200700074244";"1";"1";"0";"0"
"200700074245";"1";"0";"1";"0"
"200700074246";"1";"0";"1";"0"
"200700074247";"0";"0";"1";"0"
"200700074248";"1";"0";"2";"0"
"200700074249";"0";"1";"2";"0"
"200700074250";"1";"0";"1";"0"
"200700074251";"0";"1";"1";"0"
"200700074252";"2";"2";"1";"0"
"200700074253";"1";"0";"1";"0"
"200700074254";"0";"0";"1";"1"
"200700074255";"1";"0";"1";"0"
"200700074256";"0";"0";"1";"0"
"200700074257";"3";"0";"1";"0"
"200700074258";"0";"0";"0";"1"
"200700074259";"1";"0";"1";"0"
"200700074260";"0";"2";"0";"0"
"200700074261";"0";"1";"1";"0"
"200700074262";"1";"1";"0";"0"
"200700074380";"0";"0";"1";"0"
"200700075966";"0";"0";"2";"0"
"200700075967";"0";"0";"1";"0"
"200700075968";"0";"0";"0";"1"
"200700075969";"3";"0";"1";"0"
"200700075970";"2";"0";"1";"0"
"200700075971";"2";"0";"1";"0"
"200700075972";"0";"0";"0";"1"
"200700075973";"0";"0";"1";"0"
"200700075974";"1";"0";"1";"0"
"200700075975";"3";"3";"3";"0"
"200700075976";"0";"1";"1";"0"
"200700075977";"0";"1";"0";"1"
"200700075978";"1";"0";"1";"0"
"200700075979";"1";"0";"1";"0"
"200700077991";"1";"0";"1";"0"
"200700077992";"0";"0";"0";"1"
"200700077993";"0";"0";"1";"0"
"200700077994";"1";"0";"1";"0"
"200700077995";"0";"0";"0";"1"
"200700077996";"1";"0";"1";"0"
"200700077997";"1";"1";"0";"0"
"200700077998";"1";"1";"0";"0"
"200700077999";"1";"1";"0";"0"
"200700078000";"1";"0";"1";"0"
"200700078001";"1";"1";"0";"0"
"200700078002";"1";"1";"0";"0"
"200700078003";"1";"0";"1";"0"
"200700078004";"1";"0";"1";"0"
"200700078005";"1";"1";"0";"0"
"200700078006";"1";"1";"0";"0"
"200700078007";"0";"2";"0";"0"
"200700078008";"0";"1";"0";"0"
"200700078009";"0";"2";"0";"0"
"200700078010";"0";"0";"1";"0"
"200700078011";"0";"2";"0";"0"
"200700078012";"1";"1";"0";"0"
"200700078013";"1";"1";"0";"0"
"200700078014";"1";"1";"0";"0"
"200700078015";"1";"1";"0";"0"
"200800001230";"3";"0";"0";"1"
"200800001231";"1";"0";"1";"0"
"200800001232";"1";"0";"1";"0"
"200800001233";"0";"0";"1";"0"
"200800001234";"0";"0";"0";"1"
"200800001235";"0";"0";"1";"0"
"200800001236";"1";"0";"1";"0"
"200800001237";"0";"1";"1";"0"
"200800001238";"2";"0";"1";"0"
"200800001239";"1";"0";"1";"0"
"200800001240";"1";"0";"0";"1"
"200800001241";"1";"0";"1";"0"
"200800001242";"0";"0";"1";"0"
"200800001243";"1";"0";"1";"0"
"200800001244";"0";"0";"2";"0"
"200800001245";"0";"0";"1";"0"
"200800001246";"0";"0";"1";"0"
"200800001247";"1";"0";"0";"1"
"200800001248";"1";"0";"0";"1"
"200800001249";"0";"0";"1";"0"
"200800001250";"0";"0";"1";"0"
"200800003300";"1";"1";"0";"0"
"200800003301";"1";"1";"0";"0"
"200800003302";"0";"1";"0";"0"
"200800003303";"1";"2";"0";"0"
"200800003304";"1";"1";"0";"0"
"200800003305";"1";"1";"0";"0"
"200800003306";"0";"0";"1";"0"
"200800003307";"1";"0";"1";"0"
"200800003308";"1";"1";"0";"0"
"200800003309";"1";"1";"0";"0"
"200800003310";"3";"2";"0";"0"
"200800003311";"1";"0";"0";"1"
"200800003312";"2";"1";"0";"0"
"200800003313";"1";"1";"0";"0"
"200800003314";"1";"1";"0";"0"
"200800003315";"1";"1";"0";"0"
"200800003316";"1";"0";"1";"0"
"200800003317";"1";"1";"0";"0"
"200800003318";"0";"1";"0";"0"
"200800003319";"1";"0";"1";"0"
"200800003320";"1";"2";"0";"0"
"200800003321";"1";"1";"0";"0"
"200800003322";"1";"0";"1";"0"
"200800003323";"1";"1";"0";"0"
"200800007016";"0";"0";"1";"0"
"200800007017";"1";"0";"1";"0"
"200800007018";"2";"1";"0";"0"
"200800007019";"0";"1";"0";"0"
"200800007020";"2";"3";"0";"0"
"200800007021";"1";"0";"0";"1"
"200800007022";"0";"0";"1";"0"
"200800007023";"1";"1";"2";"0"
"200800007024";"0";"3";"0";"0"
"200800007025";"1";"0";"1";"0"
"200800007026";"1";"1";"0";"0"
"200800008592";"3";"1";"0";"0"
"200800008593";"1";"1";"0";"0"
"200800008594";"3";"0";"1";"0"
"200800008595";"1";"1";"0";"0"
"200800008596";"0";"2";"0";"0"
"200800008597";"1";"0";"1";"0"
"200800008598";"1";"1";"0";"0"
"200800008599";"0";"2";"0";"0"
"200800008600";"1";"3";"0";"0"
"200800008601";"2";"1";"0";"0"
"200800008602";"1";"2";"0";"0"
"200800008603";"2";"2";"0";"0"
"200800008604";"3";"1";"0";"0"
"200800008605";"1";"2";"0";"0"
"200800008606";"2";"1";"0";"0"
"200800008607";"1";"1";"0";"0"
"200800008608";"0";"1";"2";"0"
"200800008609";"1";"4";"0";"0"
"200800008610";"1";"2";"0";"0"
"200800008611";"1";"1";"0";"0"
"200800008612";"1";"2";"0";"0"
"200800012642";"4";"0";"1";"0"
"200800012643";"1";"1";"0";"0"
"200800012644";"1";"1";"0";"0"
"200800012645";"2";"2";"0";"0"
"200800012646";"0";"2";"0";"0"
"200800012647";"1";"1";"0";"0"
"200800012648";"3";"1";"0";"0"
"200800012649";"1";"1";"0";"0"
"200800012650";"2";"1";"0";"0"
"200800012651";"1";"1";"0";"0"
"200800012652";"1";"0";"1";"0"
"200800012653";"1";"1";"0";"0"
"200800012654";"1";"1";"0";"0"
"200800012655";"1";"1";"0";"0"
"200800012656";"2";"1";"0";"0"
"200800012657";"1";"0";"1";"0"
"200800012658";"2";"2";"0";"0"
"200800012659";"1";"0";"1";"0"
"200800012660";"1";"1";"0";"0"
"200800012661";"1";"0";"1";"0"
"200800012662";"2";"3";"0";"0"
"200800016804";"0";"0";"1";"1"
"200800016805";"0";"1";"0";"0"
"200800016806";"1";"0";"1";"0"
"200800016807";"1";"1";"0";"0"
"200800016808";"3";"1";"2";"0"
"200800016809";"1";"0";"2";"0"
"200800016810";"1";"0";"1";"0"
"200800016811";"1";"0";"1";"0"
"200800016812";"0";"0";"1";"0"
"200800016813";"1";"0";"0";"1"
"200800016814";"1";"0";"1";"0"
"200800016815";"0";"0";"2";"0"
"200800016816";"0";"0";"1";"1"
"200800016817";"0";"0";"1";"0"
"200800016818";"3";"1";"1";"0"
"200800016819";"0";"0";"1";"0"
"200800016932";"1";"0";"1";"0"
"200800016933";"0";"0";"1";"0"
"200800017030";"1";"0";"1";"0"
"200800017225";"1";"0";"1";"2"
"200800017319";"1";"0";"1";"0"
"200800017320";"4";"2";"1";"0"
"200800017321";"0";"1";"2";"0"
"200800017322";"0";"0";"2";"0"
"200800017323";"0";"0";"3";"0"
"200800017324";"2";"2";"1";"0"
"200800017325";"1";"1";"1";"0"
"200800017326";"0";"1";"1";"0"
"200800017327";"1";"0";"1";"0"
"200800017328";"2";"0";"1";"0"
"200800017329";"1";"0";"0";"1"
"200800017330";"0";"0";"1";"0"
"200800019939";"1";"0";"1";"0"
"200800019940";"1";"0";"1";"0"
"200800019941";"1";"0";"1";"0"
"200800019942";"3";"1";"0";"0"
"200800019943";"1";"0";"1";"0"
"200800019944";"1";"1";"0";"0"
"200800019945";"1";"1";"0";"0"
"200800019946";"0";"2";"0";"0"
"200800019947";"2";"1";"0";"0"
"200800019948";"1";"1";"0";"0"
"200800019949";"3";"1";"0";"0"
"200800019950";"1";"0";"1";"0"
"200800019951";"1";"2";"0";"0"
"200800019952";"0";"1";"0";"0"
"200800019953";"1";"1";"0";"0"
"200800019954";"1";"0";"1";"0"
"200800019955";"1";"2";"0";"0"
"200800019956";"1";"0";"1";"0"
"200800019957";"1";"2";"0";"0"
"200800019958";"1";"0";"1";"0"
"200800019959";"1";"1";"0";"0"
"200800019960";"0";"2";"0";"0"
"200800019961";"1";"1";"0";"0"
"200800019962";"1";"1";"0";"0"
"200800019963";"2";"1";"0";"0"
"200800019964";"1";"1";"0";"0"
"200800019965";"1";"1";"0";"0"
"200800019966";"1";"1";"1";"0"
"200800024515";"0";"0";"1";"0"
"200800024516";"1";"0";"1";"0"
"200800024517";"1";"1";"0";"0"
"200800024518";"1";"1";"0";"0"
"200800024519";"1";"1";"0";"0"
"200800024520";"1";"1";"0";"0"
"200800024521";"0";"0";"1";"0"
"200800024522";"3";"1";"0";"0"
"200800024523";"0";"1";"1";"0"
"200800024524";"0";"0";"1";"0"
"200800024525";"1";"0";"1";"0"
"200800024526";"2";"1";"0";"0"
"200800024527";"1";"0";"1";"0"
"200800024528";"1";"1";"0";"0"
"200800024529";"0";"2";"0";"0"
"200800024530";"1";"2";"0";"0"
"200800024531";"1";"1";"0";"0"
"200800024532";"1";"1";"0";"0"
"200800024533";"2";"0";"1";"0"
"200800024534";"1";"1";"0";"0"
"200800024535";"1";"1";"0";"0"
"200800024536";"1";"1";"0";"0"
"200800024537";"1";"1";"0";"0"
"200800024538";"1";"0";"0";"1"
"200800024539";"1";"0";"1";"0"
"200800024540";"1";"1";"0";"0"
"200800024541";"1";"2";"0";"0"
"200800024542";"1";"1";"0";"0"
"200800029116";"0";"0";"0";"1"
"200800029117";"0";"0";"1";"0"
"200800029118";"2";"1";"0";"0"
"200800029119";"1";"0";"1";"0"
"200800029120";"0";"1";"1";"0"
"200800029121";"0";"2";"4";"0"
"200800029122";"1";"0";"0";"1"
"200800029123";"0";"0";"1";"0"
"200800029124";"0";"1";"1";"0"
"200800029125";"0";"1";"1";"1"
"200800029126";"0";"0";"1";"0"
"200800029127";"3";"0";"1";"0"
"200800029128";"1";"0";"1";"0"
