"Num_Acc";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep";"catu";"grav";"sexe";"trajet";"age";"gravit";"heure";"weekend";"grnds_vacs";"fev";"oct";"traj1";"traj2";"traj3";"traj4";"traj5";"catusag";"atmos";"lumi";"cat1";"cat2";"cat3";"cat4";"cat5";"cat6"
201000014412;2010;7;7;1615;"Mercredi";1;0;1;"D 951//ACCES CEMEX";"200111.0";4785442;450;2;1;0;9;39;0;16;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014413;2010;8;31;1045;"Mardi";1;1;7;"R LIMOUSINS/SERIN MOULIN";"211814.0";4786327;450;1;1;0;5;72;0;10;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014413;2010;8;31;1045;"Mardi";1;1;7;"R LIMOUSINS/SERIN MOULIN";"211814.0";4786327;450;3;4;0;5;45;1;10;0;1;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0
201000014414;2010;9;24;845;"Vendredi";1;0;1;"RTE FERTE/R VERTE";"209775.0";4782533;450;1;4;0;1;40;1;8;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014414;2010;9;24;845;"Vendredi";1;0;1;"RTE FERTE/R VERTE";"209775.0";4782533;450;1;1;0;1;40;0;8;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;1;4;0;1;51;1;7;0;0;0;1;1;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;2;4;1;9;50;1;7;0;0;0;1;0;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;1;1;0;1;27;0;7;0;0;0;1;1;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;2;1;0;9;27;0;7;0;0;0;1;0;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;2;1;0;9;23;0;7;0;0;0;1;0;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;1;4;0;1;27;1;7;0;0;0;1;1;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;2;4;0;9;25;1;7;0;0;0;1;0;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014415;2010;10;19;745;"Mardi";2;0;2;"BARBEREAU";"0.0";0;450;2;1;0;9;22;0;7;0;0;0;1;0;0;0;0;0;1;1;2;0;0;1;0;1;0
201000014416;2010;10;20;1800;"Mercredi";1;0;1;"VILLESANCIEN - 1653 RTE";"198774.0";4783597;450;1;4;0;5;23;1;18;0;0;0;1;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014416;2010;10;20;1800;"Mercredi";1;0;1;"VILLESANCIEN - 1653 RTE";"198774.0";4783597;450;1;1;1;5;35;0;18;0;0;0;1;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014417;2010;11;5;1215;"Vendredi";1;0;1;"D 11/LE CORNET/VALLEE";"220995.0";4781417;450;1;1;0;1;44;0;12;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014417;2010;11;5;1215;"Vendredi";1;0;1;"D 11/LE CORNET/VALLEE";"220995.0";4781417;450;1;3;1;1;33;2;12;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014418;2010;11;8;1815;"Lundi";5;0;3;"AV GASTON GALLOUX";"194011.0";4785527;450;1;4;1;9;25;1;18;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0
201000014418;2010;11;8;1815;"Lundi";5;0;3;"AV GASTON GALLOUX";"194011.0";4785527;450;2;4;1;9;22;1;18;0;0;0;0;0;0;0;0;0;1;2;1;0;0;1;0;0;0
201000014418;2010;11;8;1815;"Lundi";5;0;3;"AV GASTON GALLOUX";"194011.0";4785527;450;1;4;1;1;54;1;18;0;0;0;0;1;0;0;0;0;1;2;1;0;0;1;0;0;0
201000014418;2010;11;8;1815;"Lundi";5;0;3;"AV GASTON GALLOUX";"194011.0";4785527;450;1;3;1;1;51;2;18;0;0;0;0;1;0;0;0;0;1;2;1;0;0;1;0;0;0
201000014419;2010;11;14;415;"Dimanche";5;1;1;"1122 RTE D'ORLEANS";"202117.0";4785090;450;1;3;0;5;25;2;4;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014420;2010;11;22;1800;"Lundi";3;0;8;"LE SAUT DE LA PUCE";"198184.0";4780350;450;1;2;0;5;44;3;18;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014421;2010;3;12;2150;"Vendredi";5;1;1;"RTE BLOIS";"162977.0";4777955;450;1;4;0;5;27;1;21;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0
201000014421;2010;3;12;2150;"Vendredi";5;1;1;"RTE BLOIS";"162977.0";4777955;450;1;3;0;5;42;2;21;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;1;0
201000014422;2010;3;13;1830;"Samedi";2;1;1;"RTE DE BLOIS/R TOITS";"162760.0";4777768;450;1;3;0;5;50;2;18;1;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;1;0
201000014422;2010;3;13;1830;"Samedi";2;1;1;"RTE DE BLOIS/R TOITS";"162760.0";4777768;450;1;4;1;1;60;1;18;1;0;0;0;1;0;0;0;0;1;0;2;0;0;0;0;1;0
201000014423;2010;3;24;2300;"Mercredi";3;0;1;"";"0.0";0;450;1;3;0;5;40;2;23;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014424;2010;4;4;100;"Dimanche";5;1;8;"1 RUE DU 9 NOVEMBRE";"166385.0";4793151;450;1;3;0;5;17;2;1;1;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014424;2010;4;4;100;"Dimanche";5;1;8;"1 RUE DU 9 NOVEMBRE";"166385.0";4793151;450;2;2;0;9;17;3;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014424;2010;4;4;100;"Dimanche";5;1;8;"1 RUE DU 9 NOVEMBRE";"166385.0";4793151;450;2;3;0;9;17;2;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014425;2010;5;17;1700;"Lundi";1;0;1;"";"165449.0";4779823;450;1;2;0;1;21;3;17;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;1;0;0
201000014425;2010;5;17;1700;"Lundi";1;0;1;"";"165449.0";4779823;450;1;1;0;4;55;0;17;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;1;0;0
201000014425;2010;5;17;1700;"Lundi";1;0;1;"";"165449.0";4779823;450;2;1;0;9;21;0;17;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;1;0;0
201000014426;2010;6;8;930;"Mardi";1;1;1;"D 2152/RUE DU FOUSSARD";"160336.0";4776176;450;1;1;0;4;43;0;9;0;1;0;0;0;0;0;1;0;1;0;3;1;0;1;0;0;0
201000014426;2010;6;8;930;"Mardi";1;1;1;"D 2152/RUE DU FOUSSARD";"160336.0";4776176;450;1;3;0;1;40;2;9;0;1;0;0;1;0;0;0;0;1;0;3;1;0;1;0;0;0
201000014427;2010;7;11;1015;"Dimanche";1;0;1;"";"0.0";0;450;1;3;0;5;45;2;10;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;1;0
201000014427;2010;7;11;1015;"Dimanche";1;0;1;"";"0.0";0;450;1;1;0;5;81;0;10;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;0;1;0
201000014428;2010;8;3;2000;"Mardi";1;0;1;"ROUTE HUISSEAU MAUVES";"176308.0";4789456;450;1;3;0;5;23;2;20;0;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;1;0
201000014429;2010;8;10;2115;"Mardi";5;1;1;"D 2152/D 18";"169743.0";4782803;450;1;1;0;5;19;0;21;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0
201000014429;2010;8;10;2115;"Mardi";5;1;1;"D 2152/D 18";"169743.0";4782803;450;1;1;0;5;21;0;21;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0
201000014429;2010;8;10;2115;"Mardi";5;1;1;"D 2152/D 18";"169743.0";4782803;450;1;4;0;5;19;1;21;0;1;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0
201000014429;2010;8;10;2115;"Mardi";5;1;1;"D 2152/D 18";"169743.0";4782803;450;2;1;0;9;17;0;21;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0
201000014430;2010;9;8;700;"Mercredi";2;0;3;"D 19/R MEUNG";"167018.0";4777535;450;1;1;0;1;50;0;7;0;0;0;0;1;0;0;0;0;1;2;2;0;1;1;0;0;0
201000014430;2010;9;8;700;"Mercredi";2;0;3;"D 19/R MEUNG";"167018.0";4777535;450;1;3;1;5;63;2;7;0;0;0;0;0;0;0;0;1;1;2;2;0;1;1;0;0;0
201000014431;2010;9;10;1700;"Vendredi";1;1;1;"AV PIERRE FELICE//PARKIN";"0.0";0;450;1;1;1;3;39;0;17;0;0;0;0;0;0;1;0;0;1;0;3;0;1;1;0;0;0
201000014431;2010;9;10;1700;"Vendredi";1;1;1;"AV PIERRE FELICE//PARKIN";"0.0";0;450;1;3;0;5;19;2;17;0;0;0;0;0;0;0;0;1;1;0;3;0;1;1;0;0;0
201000014432;2010;11;5;2315;"Vendredi";5;1;1;"D 2152/R TROIS MARCHANDS";"162934.0";4777923;450;1;3;0;5;17;2;23;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014432;2010;11;5;2315;"Vendredi";5;1;1;"D 2152/R TROIS MARCHANDS";"162934.0";4777923;450;1;1;0;5;22;0;23;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014433;2010;2;10;2015;"Mercredi";3;0;1;"PERCUTE CHARRUE";"0.0";0;450;1;3;0;1;21;2;20;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0
201000014434;2010;2;11;1645;"Jeudi";1;0;4;"";"0.0";0;450;1;3;0;5;62;2;16;0;0;1;0;0;0;0;0;1;1;3;3;0;0;1;0;0;0
201000014435;2010;4;23;900;"Vendredi";1;0;1;"D 124/R CHEMIN BLANC";"0.0";0;450;1;4;0;1;42;1;9;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014435;2010;4;23;900;"Vendredi";1;0;1;"D 124/R CHEMIN BLANC";"0.0";0;450;1;3;0;5;62;2;9;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014436;2010;4;24;200;"Samedi";3;0;1;"";"196887.0";4802471;450;1;1;0;5;23;0;2;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0
201000014436;2010;4;24;200;"Samedi";3;0;1;"";"196887.0";4802471;450;3;2;0;5;32;3;2;1;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0
201000014437;2010;9;25;1500;"Samedi";1;1;2;"R MONTAGNE/R PEYTIT";"211460.0";4811306;450;1;4;0;2;17;1;15;1;0;0;0;0;1;0;0;0;1;1;3;0;1;1;0;0;0
201000014437;2010;9;25;1500;"Samedi";1;1;2;"R MONTAGNE/R PEYTIT";"211460.0";4811306;450;1;1;0;5;62;0;15;1;0;0;0;0;0;0;0;1;1;1;3;0;1;1;0;0;0
201000014438;2010;10;7;1600;"Jeudi";1;1;1;"R TOURELLES/R GLATIGNY";"200659.0";4810680;450;1;4;0;2;17;1;16;0;0;0;1;0;1;0;0;0;1;0;3;0;1;0;0;0;0
201000014438;2010;10;7;1600;"Jeudi";1;1;1;"R TOURELLES/R GLATIGNY";"200659.0";4810680;450;1;1;0;5;85;0;16;0;0;0;1;0;0;0;0;1;1;0;3;0;1;0;0;0;0
201000014439;2010;10;8;2030;"Vendredi";3;0;1;"D 921- NOUVEAU D 30";"224752.0";4811046;450;1;3;0;5;21;2;20;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014440;2010;10;31;2100;"Dimanche";3;1;1;"1234 R DE LA REPUBLIQUE";"210003.0";4797684;450;1;3;0;5;21;2;21;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014440;2010;10;31;2100;"Dimanche";3;1;1;"1234 R DE LA REPUBLIQUE";"210003.0";4797684;450;1;4;0;5;52;1;21;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014440;2010;10;31;2100;"Dimanche";3;1;1;"1234 R DE LA REPUBLIQUE";"210003.0";4797684;450;2;4;1;9;51;1;21;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
201000014441;2010;12;27;845;"Lundi";1;0;1;"";"0.0";0;450;1;3;1;1;20;2;8;0;0;0;0;1;0;0;0;0;1;0;3;0;1;1;0;0;0
201000014441;2010;12;27;845;"Lundi";1;0;1;"";"0.0";0;450;1;4;0;9;63;1;8;0;0;0;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
201000014442;2010;1;20;1945;"Mercredi";5;1;1;"48 RUE DES BRIQUETTERIES";"262561.0";4769078;450;1;4;0;9;38;1;19;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014442;2010;1;20;1945;"Mercredi";5;1;1;"48 RUE DES BRIQUETTERIES";"262561.0";4769078;450;1;1;0;5;75;0;19;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014443;2010;1;22;845;"Vendredi";1;1;7;"51 ROUTE D'ORLEANS";"261451.0";4769432;450;1;4;0;3;32;1;8;0;0;0;0;0;0;1;0;0;1;0;3;0;0;1;0;0;0
201000014443;2010;1;22;845;"Vendredi";1;1;7;"51 ROUTE D'ORLEANS";"261451.0";4769432;450;1;4;1;2;20;1;8;0;0;0;0;0;1;0;0;0;1;0;3;0;0;1;0;0;0
201000014444;2010;1;26;1715;"Mardi";1;0;8;"LA CROIX DES BROSSES";"254278.0";4767091;450;1;2;0;5;52;3;17;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;1;0;0
201000014445;2010;2;4;1700;"Jeudi";2;0;1;"LA SASSERIE";"248323.0";4758154;450;1;1;0;4;53;0;17;0;0;1;0;0;0;0;1;0;1;0;2;0;0;0;1;0;0
201000014445;2010;2;4;1700;"Jeudi";2;0;1;"LA SASSERIE";"248323.0";4758154;450;1;2;0;5;83;3;17;0;0;1;0;0;0;0;0;1;1;0;2;0;0;0;1;0;0
201000014446;2010;3;24;1345;"Mercredi";1;1;1;"QU LENOIR-HT REST.LOIRE";"263068.0";4768409;450;1;1;0;4;41;0;13;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
201000014446;2010;3;24;1345;"Mercredi";1;1;1;"QU LENOIR-HT REST.LOIRE";"263068.0";4768409;450;3;3;0;5;70;2;13;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0
201000014447;2010;3;31;1230;"Mercredi";1;1;1;"RUE JEAN MOULIN";"265007.0";4768554;450;1;1;1;1;60;0;12;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;1;0
201000014447;2010;3;31;1230;"Mercredi";1;1;1;"RUE JEAN MOULIN";"265007.0";4768554;450;3;4;1;2;14;1;12;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;1;0
201000014448;2010;4;11;1800;"Dimanche";1;0;7;"CROIX MERY";"267699.0";4767089;450;1;1;1;5;54;0;18;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;1;1;0
201000014448;2010;4;11;1800;"Dimanche";1;0;7;"CROIX MERY";"267699.0";4767089;450;1;3;0;5;43;2;18;1;0;0;0;0;0;0;0;1;1;0;3;0;0;0;1;1;0
201000014448;2010;4;11;1800;"Dimanche";1;0;7;"CROIX MERY";"267699.0";4767089;450;2;3;1;9;43;2;18;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;1;1;0
201000014449;2010;5;28;1815;"Vendredi";1;0;1;"SORTIE GIRATOIRE";"264820.0";4769815;450;1;3;0;1;43;2;18;0;0;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014449;2010;5;28;1815;"Vendredi";1;0;1;"SORTIE GIRATOIRE";"264820.0";4769815;450;1;1;0;4;28;0;18;0;0;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
201000014450;2010;7;14;1830;"Mercredi";1;0;1;"";"0.0";0;450;1;3;1;5;53;2;18;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;1;0;0
201000014450;2010;7;14;1830;"Mercredi";1;0;1;"";"0.0";0;450;2;3;1;9;4;2;18;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;1;0;0
201000014451;2010;8;13;1400;"Vendredi";1;0;1;"LES CHATELLIERS";"260715.0";4777184;450;1;3;0;4;28;2;14;0;1;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
201000014451;2010;8;13;1400;"Vendredi";1;0;1;"LES CHATELLIERS";"260715.0";4777184;450;1;1;0;4;39;0;14;0;1;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
201000014452;2010;10;13;15;"Mercredi";3;0;1;"";"0.0";0;450;1;4;0;5;29;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014452;2010;10;13;15;"Mercredi";3;0;1;"";"0.0";0;450;2;3;1;9;30;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
201000014453;2010;10;30;2045;"Samedi";3;0;1;"";"270509.0";4775847;450;1;2;0;5;27;3;20;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014453;2010;10;30;2045;"Samedi";3;0;1;"";"270509.0";4775847;450;2;1;1;9;28;0;20;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0
201000014454;2010;11;14;2230;"Dimanche";3;0;2;"";"0.0";0;450;1;3;0;9;52;2;22;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0
201000014455;2010;11;21;30;"Dimanche";5;1;1;"";"267676.0";4767068;450;1;2;0;5;51;3;0;1;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0
201000014456;2010;11;29;1830;"Lundi";5;1;8;"R JULES CESAR/CH ST PIER";"261271.0";4770133;450;1;1;1;5;39;0;18;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014456;2010;11;29;1830;"Lundi";5;1;8;"R JULES CESAR/CH ST PIER";"261271.0";4770133;450;2;1;1;9;10;0;18;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014456;2010;11;29;1830;"Lundi";5;1;8;"R JULES CESAR/CH ST PIER";"261271.0";4770133;450;1;3;0;1;16;2;18;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014457;2010;1;28;600;"Jeudi";3;0;4;"ROUTE DE VENON";"278175.0";4766874;450;1;3;1;1;51;2;6;0;0;0;0;1;0;0;0;0;1;3;0;0;0;1;0;0;0
201000014458;2010;2;4;915;"Jeudi";1;0;1;"RIVOTTE";"0.0";0;450;1;3;1;5;66;2;9;0;0;1;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014458;2010;2;4;915;"Jeudi";1;0;1;"RIVOTTE";"0.0";0;450;1;1;0;5;32;0;9;0;0;1;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014459;2010;2;12;1000;"Vendredi";1;0;8;"";"293488.0";4758834;450;1;2;0;9;53;3;10;0;0;1;0;0;0;0;0;0;1;0;3;0;1;1;0;0;0
201000014460;2010;3;9;1600;"Mardi";1;1;1;"GRANDE RUE/PORT ANGLAIS";"283795.0";4758161;450;1;3;0;9;20;2;16;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;1;0
201000014460;2010;3;9;1600;"Mardi";1;1;1;"GRANDE RUE/PORT ANGLAIS";"283795.0";4758161;450;1;1;1;2;33;0;16;0;0;0;0;0;1;0;0;0;1;0;3;0;0;1;0;1;0
201000014461;2010;3;30;1630;"Mardi";1;0;2;"";"0.0";0;450;1;1;0;2;42;0;16;0;0;0;0;0;1;0;0;0;1;1;3;0;0;1;0;0;0
201000014461;2010;3;30;1630;"Mardi";1;0;2;"";"0.0";0;450;1;3;0;9;16;2;16;0;0;0;0;0;0;0;0;0;1;1;3;0;0;1;0;0;0
201000014461;2010;3;30;1630;"Mardi";1;0;2;"";"0.0";0;450;2;3;0;9;15;2;16;0;0;0;0;0;0;0;0;0;1;1;3;0;0;1;0;0;0
201000014462;2010;5;16;345;"Dimanche";3;0;1;"";"0.0";0;450;1;4;0;5;23;1;3;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014463;2010;6;13;200;"Dimanche";3;0;1;"";"277097.0";4761197;450;1;2;0;5;48;3;2;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
201000014463;2010;6;13;200;"Dimanche";3;0;1;"";"277097.0";4761197;450;2;3;1;9;41;2;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
201000014463;2010;6;13;200;"Dimanche";3;0;1;"";"277097.0";4761197;450;2;4;1;9;10;1;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
201000014463;2010;6;13;200;"Dimanche";3;0;1;"";"277097.0";4761197;450;1;4;1;5;30;1;2;1;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
201000014463;2010;6;13;200;"Dimanche";3;0;1;"";"277097.0";4761197;450;2;3;0;9;30;2;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
201000014463;2010;6;13;200;"Dimanche";3;0;1;"";"277097.0";4761197;450;2;3;1;9;4;2;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
201000014463;2010;6;13;200;"Dimanche";3;0;1;"";"277097.0";4761197;450;2;3;1;9;2;2;2;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
201000014464;2010;6;26;1930;"Samedi";1;0;1;"LES TRAPPES";"277297.0";4752537;450;1;2;0;5;54;3;19;1;1;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014465;2010;7;3;45;"Samedi";3;0;1;"RTE BRETEAU - MONTLION";"0.0";0;450;1;3;1;5;31;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
201000014466;2010;7;4;1900;"Dimanche";1;0;1;"LES GRANDES TESNIERES";"0.0";0;450;1;1;1;5;21;0;19;1;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014466;2010;7;4;1900;"Dimanche";1;0;1;"LES GRANDES TESNIERES";"0.0";0;450;2;3;1;9;43;2;19;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014466;2010;7;4;1900;"Dimanche";1;0;1;"LES GRANDES TESNIERES";"0.0";0;450;2;1;0;9;28;0;19;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014466;2010;7;4;1900;"Dimanche";1;0;1;"LES GRANDES TESNIERES";"0.0";0;450;1;1;0;5;24;0;19;1;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014466;2010;7;4;1900;"Dimanche";1;0;1;"LES GRANDES TESNIERES";"0.0";0;450;2;4;1;9;3;1;19;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014466;2010;7;4;1900;"Dimanche";1;0;1;"LES GRANDES TESNIERES";"0.0";0;450;2;4;1;9;24;1;19;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014466;2010;7;4;1900;"Dimanche";1;0;1;"LES GRANDES TESNIERES";"0.0";0;450;2;4;1;9;21;1;19;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014467;2010;7;7;2245;"Mercredi";5;0;1;"GIRATOIRE";"275799.0";4762309;450;1;4;0;5;35;1;22;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014467;2010;7;7;2245;"Mercredi";5;0;1;"GIRATOIRE";"275799.0";4762309;450;2;3;0;9;22;2;22;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014468;2010;7;15;1200;"Jeudi";1;0;1;"FERME DU BUISSON";"276057.0";4760860;450;1;4;1;5;19;1;12;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014468;2010;7;15;1200;"Jeudi";1;0;1;"FERME DU BUISSON";"276057.0";4760860;450;1;3;1;5;60;2;12;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014469;2010;8;9;1830;"Lundi";1;0;1;"LE PRADO";"284625.0";4758363;450;1;3;0;1;50;2;18;0;1;0;0;1;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014469;2010;8;9;1830;"Lundi";1;0;1;"LE PRADO";"284625.0";4758363;450;1;3;0;4;20;2;18;0;1;0;0;0;0;0;1;0;1;0;3;0;0;1;0;0;0
201000014470;2010;12;11;1000;"Samedi";1;1;1;"ECLUSE DE MANTELOT";"276618.0";4758990;450;1;2;0;3;86;3;10;1;0;0;0;0;0;1;0;0;1;0;3;0;0;1;0;0;0
201000014471;2010;1;25;1215;"Lundi";1;0;1;"";"0.0";0;450;1;1;0;5;44;0;12;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014471;2010;1;25;1215;"Lundi";1;0;1;"";"0.0";0;450;2;4;1;9;28;1;12;0;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014471;2010;1;25;1215;"Lundi";1;0;1;"";"0.0";0;450;1;1;0;5;69;0;12;0;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014472;2010;1;29;1930;"Vendredi";5;1;1;"AV BETHUNE - FACE CHATEA";"237398.0";4776786;450;1;4;0;1;40;1;19;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014472;2010;1;29;1930;"Vendredi";5;1;1;"AV BETHUNE - FACE CHATEA";"237398.0";4776786;450;1;3;1;5;48;2;19;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0
201000014472;2010;1;29;1930;"Vendredi";5;1;1;"AV BETHUNE - FACE CHATEA";"237398.0";4776786;450;2;3;1;9;14;2;19;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0
201000014473;2010;3;20;1830;"Samedi";1;0;2;"LES GORGEATS";"0.0";0;450;1;2;0;3;76;3;18;1;0;0;0;0;0;1;0;0;1;1;3;0;0;1;0;0;0
201000014474;2010;3;21;1715;"Dimanche";1;0;1;"D 55/D 59";"0.0";0;450;1;3;0;5;22;2;17;1;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014474;2010;3;21;1715;"Dimanche";1;0;1;"D 55/D 59";"0.0";0;450;2;2;1;9;15;3;17;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
201000014474;2010;3;21;1715;"Dimanche";1;0;1;"D 55/D 59";"0.0";0;450;1;4;0;5;41;1;17;1;0;0;0;0;0;0;0;1;1;0;3;0;0;1;0;0;0
201000014474;2010;3;21;1715;"Dimanche";1;0;1;"D 55/D 59";"0.0";0;450;2;4;1;9;38;1;17;1;0;0;0;0;0;0;0;0;1;0;3;0;0;1;0;0;0
