"Num_Acc";"cat1";"cat2";"cat3";"cat4";"cat5";"cat6"
"200900024859";"0";"0";"1";"0";"1";"0"
"200900024860";"0";"0";"1";"0";"0";"0"
"200900024861";"1";"0";"1";"0";"0";"0"
"200900024862";"0";"0";"0";"1";"0";"0"
"200900044777";"0";"0";"1";"0";"0";"0"
"200900055341";"0";"0";"2";"0";"0";"0"
"200900055342";"0";"1";"1";"0";"0";"0"
"200900055343";"0";"0";"1";"0";"1";"0"
"200900055344";"0";"0";"1";"0";"0";"0"
"200900055345";"0";"1";"1";"0";"0";"0"
"200900055346";"0";"0";"1";"0";"0";"0"
"200900055347";"0";"0";"0";"1";"0";"0"
"200900055348";"0";"0";"0";"0";"1";"0"
"200900055349";"0";"0";"2";"0";"0";"0"
"200900055350";"0";"1";"1";"0";"0";"0"
"200900055351";"0";"0";"1";"0";"0";"0"
"200900055352";"0";"0";"1";"1";"0";"0"
"200900055353";"0";"0";"1";"0";"1";"0"
"200900055354";"0";"0";"3";"0";"0";"0"
"200900055355";"0";"0";"1";"0";"1";"0"
"200900055356";"1";"0";"0";"0";"0";"1"
"200900055357";"0";"0";"2";"0";"0";"0"
"200900055358";"0";"0";"1";"0";"0";"0"
"200900055359";"0";"0";"1";"0";"1";"0"
"200900055360";"0";"0";"1";"1";"0";"0"
"200900055361";"0";"0";"1";"0";"0";"0"
"200900055362";"0";"0";"2";"0";"0";"0"
"200900055363";"0";"1";"0";"0";"0";"0"
"200900055364";"0";"0";"2";"0";"0";"0"
"200900055365";"1";"0";"1";"0";"0";"0"
"200900055366";"0";"0";"2";"0";"0";"0"
"200900055367";"0";"0";"0";"0";"1";"0"
"200900055368";"0";"0";"1";"0";"1";"0"
"200900055369";"0";"0";"1";"0";"0";"0"
"200900055370";"0";"1";"0";"1";"0";"0"
"200900055371";"0";"0";"2";"0";"0";"0"
"200900055372";"0";"1";"0";"0";"0";"0"
"200900055373";"1";"0";"1";"0";"0";"0"
"200900055374";"0";"0";"1";"0";"1";"0"
"200900055375";"0";"0";"1";"0";"1";"0"
"200900055376";"0";"0";"2";"0";"1";"0"
"200900055377";"0";"0";"2";"0";"0";"0"
"200900055378";"0";"0";"1";"0";"1";"0"
"200900055379";"0";"1";"1";"0";"0";"0"
"200900055380";"0";"1";"1";"0";"0";"0"
"200900055381";"0";"0";"1";"0";"1";"0"
"200900055382";"0";"1";"1";"0";"0";"0"
"200900055383";"0";"0";"2";"0";"0";"0"
"200900055384";"0";"0";"1";"0";"1";"0"
"200900055385";"0";"0";"3";"0";"0";"0"
"200900055386";"0";"0";"0";"1";"0";"0"
"200900055387";"0";"0";"1";"0";"0";"0"
"200900055388";"0";"1";"1";"0";"0";"0"
"200900055584";"0";"0";"1";"1";"0";"0"
"200900055585";"0";"0";"0";"0";"1";"0"
"200900055586";"0";"0";"1";"0";"0";"0"
"200900055587";"0";"0";"2";"1";"0";"0"
"200900055588";"0";"0";"0";"0";"1";"0"
"200900055589";"0";"0";"2";"0";"0";"0"
"200900055590";"0";"1";"1";"0";"0";"0"
"200900055591";"0";"1";"1";"0";"0";"0"
"200900055592";"0";"0";"1";"0";"0";"1"
"200900055593";"0";"0";"2";"0";"0";"0"
"200900055594";"0";"0";"0";"0";"1";"0"
"200900055595";"0";"0";"1";"0";"0";"0"
"200900055596";"0";"1";"1";"0";"0";"0"
"200900055597";"0";"0";"2";"0";"0";"0"
"200900055598";"1";"0";"1";"0";"0";"0"
"200900055599";"0";"1";"0";"0";"0";"0"
"200900055600";"0";"0";"2";"0";"0";"0"
"200900055601";"0";"0";"1";"0";"1";"0"
"200900055602";"0";"1";"1";"0";"0";"0"
"200900055603";"0";"0";"1";"0";"1";"0"
"200900055604";"0";"0";"3";"0";"0";"0"
"200900055605";"0";"0";"3";"0";"0";"0"
"200900055606";"0";"1";"1";"0";"0";"0"
"200900055607";"0";"0";"2";"0";"0";"0"
"200900055608";"0";"0";"1";"0";"1";"0"
"200900055609";"1";"0";"1";"0";"0";"0"
"200900055610";"0";"0";"0";"0";"1";"0"
"200900055611";"0";"0";"2";"0";"0";"0"
"200900055612";"0";"0";"1";"0";"0";"0"
"200900055613";"0";"0";"3";"0";"0";"0"
"200900055614";"0";"0";"3";"0";"0";"0"
"200900055615";"0";"0";"1";"0";"0";"0"
"200900055616";"0";"0";"1";"0";"1";"0"
"200900055617";"0";"0";"2";"0";"0";"0"
"200900055618";"0";"0";"2";"0";"0";"0"
"200900055619";"1";"0";"1";"0";"0";"0"
"200900055620";"0";"0";"0";"1";"0";"0"
"200900055621";"0";"1";"1";"0";"0";"0"
"200900055622";"0";"1";"0";"0";"0";"0"
"200900055623";"1";"0";"1";"0";"0";"0"
"200900055624";"0";"0";"2";"0";"0";"0"
"200900055625";"0";"0";"2";"0";"0";"0"
"200900055626";"0";"0";"2";"0";"0";"0"
"200900055627";"0";"0";"1";"0";"1";"0"
"200900055628";"0";"0";"1";"0";"1";"0"
"200900055629";"0";"0";"2";"0";"0";"0"
"200900055630";"0";"0";"2";"0";"0";"0"
"200900055962";"0";"0";"1";"0";"0";"0"
"200900055963";"0";"0";"1";"1";"0";"0"
"200900055964";"0";"0";"1";"0";"0";"0"
"200900055965";"0";"0";"1";"0";"0";"0"
"200900055966";"0";"0";"1";"0";"0";"0"
"200900055967";"0";"0";"3";"0";"0";"0"
"200900055968";"0";"0";"1";"0";"0";"0"
"200900055969";"0";"0";"2";"0";"0";"0"
"200900055970";"0";"0";"1";"0";"0";"0"
"200900055971";"0";"0";"2";"0";"0";"0"
"200900055972";"0";"0";"1";"0";"0";"0"
"200900055973";"0";"0";"1";"0";"0";"0"
"200900055974";"0";"0";"3";"0";"0";"0"
"200900055975";"0";"0";"1";"0";"0";"0"
"200900055976";"0";"1";"1";"0";"0";"0"
"200900055977";"0";"0";"1";"1";"0";"0"
"200900055978";"0";"0";"1";"0";"0";"0"
"200900055979";"0";"1";"1";"0";"0";"0"
"200900055980";"0";"0";"1";"0";"0";"0"
"200900055981";"0";"0";"2";"0";"0";"0"
"200900055982";"0";"0";"2";"0";"0";"0"
"200900055983";"0";"0";"1";"0";"0";"0"
"200900055984";"0";"1";"1";"0";"0";"0"
"200900055985";"0";"1";"1";"0";"0";"0"
"200900055986";"0";"0";"2";"1";"0";"0"
"200900055987";"0";"0";"1";"0";"0";"0"
"200900055988";"0";"0";"3";"0";"0";"0"
"200900055989";"0";"1";"1";"0";"0";"0"
"200900055990";"0";"1";"1";"0";"0";"0"
"200900055991";"0";"0";"1";"0";"0";"0"
"200900055992";"0";"1";"1";"0";"0";"0"
"200900055993";"0";"0";"2";"0";"0";"0"
"200900055994";"0";"0";"1";"0";"1";"0"
"200900055995";"0";"0";"1";"0";"0";"0"
"200900055996";"0";"0";"1";"0";"0";"0"
"200900055997";"0";"0";"1";"0";"0";"0"
"200900062580";"0";"0";"0";"1";"0";"0"
"200900062581";"0";"0";"0";"1";"1";"0"
"200900062582";"0";"0";"1";"0";"0";"0"
"200900062583";"0";"0";"2";"0";"0";"0"
"200900062584";"0";"0";"1";"0";"0";"0"
"200900062585";"0";"0";"1";"0";"0";"0"
"200900062586";"0";"0";"2";"0";"0";"0"
"200900062587";"1";"0";"1";"0";"0";"0"
"200900062588";"0";"0";"1";"0";"0";"0"
"200900062589";"0";"0";"2";"0";"0";"0"
"200900062590";"0";"0";"1";"0";"0";"0"
"200900062591";"0";"0";"2";"0";"0";"0"
"200900062592";"0";"0";"2";"0";"0";"0"
"200900062593";"0";"0";"1";"0";"0";"0"
"200900062594";"0";"0";"0";"0";"1";"1"
"200900062595";"0";"0";"1";"0";"0";"0"
"200900062596";"0";"0";"3";"0";"0";"0"
"200900062597";"0";"0";"1";"0";"0";"0"
"200900062598";"0";"0";"1";"1";"0";"0"
"200900062599";"0";"0";"1";"0";"1";"0"
"200900062600";"0";"0";"2";"0";"0";"0"
"200900062601";"0";"0";"1";"0";"0";"0"
"200900062602";"0";"1";"1";"0";"0";"0"
"200900062603";"0";"0";"1";"0";"0";"0"
"200900062604";"0";"1";"1";"0";"0";"0"
"200900062605";"0";"1";"0";"0";"1";"0"
"200900062606";"0";"0";"0";"0";"0";"1"
"200900062607";"0";"0";"2";"0";"0";"0"
"200900062608";"0";"0";"1";"0";"0";"0"
"200900062609";"0";"0";"2";"0";"0";"0"
"200900062610";"0";"1";"1";"0";"0";"0"
"200900062611";"0";"0";"1";"0";"0";"0"
"200900062612";"0";"0";"1";"0";"0";"0"
"200900062613";"0";"1";"1";"0";"0";"0"
"200900062614";"0";"1";"1";"0";"0";"0"
"200900062615";"0";"1";"1";"0";"0";"0"
"200900062616";"0";"1";"1";"0";"0";"0"
"200900062617";"0";"0";"1";"0";"0";"0"
"200900062618";"0";"0";"3";"0";"0";"0"
"200900062619";"0";"0";"1";"0";"0";"0"
"200900062620";"0";"0";"1";"0";"0";"0"
"200900062621";"0";"0";"2";"0";"0";"0"
"200900062622";"0";"0";"2";"0";"0";"0"
"200900062623";"0";"1";"1";"0";"0";"0"
"200900062624";"0";"0";"2";"1";"0";"0"
"200900062625";"0";"0";"1";"0";"0";"0"
"200900062626";"0";"0";"2";"0";"0";"0"
"200900062627";"0";"0";"1";"0";"0";"0"
"200900062628";"0";"0";"0";"1";"0";"0"
"200900062629";"0";"0";"2";"0";"0";"0"
"200900062630";"0";"0";"1";"0";"0";"0"
"200900062631";"0";"1";"1";"0";"0";"0"
"200900064493";"0";"0";"1";"0";"0";"0"
"200900064528";"0";"0";"1";"0";"0";"0"
"201000010661";"0";"0";"2";"0";"0";"0"
"201000010664";"0";"0";"1";"0";"0";"0"
"201000014367";"0";"0";"1";"0";"1";"0"
"201000014368";"0";"0";"1";"0";"0";"0"
"201000014369";"0";"0";"1";"0";"0";"0"
"201000014370";"0";"1";"0";"1";"0";"0"
"201000014371";"0";"0";"1";"0";"0";"0"
"201000014372";"0";"0";"2";"0";"0";"0"
"201000014373";"0";"0";"1";"0";"0";"0"
"201000014374";"0";"0";"1";"0";"0";"1"
"201000014375";"0";"0";"1";"0";"0";"0"
"201000014376";"0";"1";"1";"0";"0";"0"
"201000014377";"0";"0";"1";"0";"0";"0"
"201000014378";"0";"0";"2";"0";"0";"0"
"201000014379";"0";"1";"0";"0";"0";"0"
"201000014380";"0";"0";"2";"0";"0";"0"
"201000014381";"0";"1";"1";"0";"0";"0"
"201000014382";"0";"0";"2";"1";"0";"0"
"201000014383";"0";"0";"1";"0";"0";"0"
"201000014384";"0";"0";"1";"0";"0";"0"
"201000014385";"0";"0";"1";"0";"0";"0"
"201000014386";"0";"0";"1";"0";"0";"0"
"201000014387";"0";"1";"1";"0";"0";"0"
"201000014388";"0";"0";"1";"0";"1";"0"
"201000014389";"0";"1";"1";"0";"0";"0"
"201000014390";"0";"0";"1";"0";"0";"0"
"201000014391";"0";"0";"0";"0";"1";"0"
"201000014392";"0";"1";"1";"0";"0";"0"
"201000014393";"0";"0";"1";"0";"0";"0"
"201000014394";"0";"0";"1";"0";"1";"0"
"201000014395";"0";"0";"1";"0";"1";"0"
"201000014396";"0";"0";"1";"0";"1";"0"
"201000014397";"0";"0";"1";"0";"0";"0"
"201000014398";"0";"0";"2";"0";"0";"0"
"201000014399";"0";"0";"2";"0";"0";"0"
"201000014400";"0";"0";"2";"0";"0";"0"
"201000014401";"0";"0";"2";"0";"0";"0"
"201000014402";"0";"0";"0";"0";"1";"0"
"201000014403";"0";"0";"2";"0";"0";"0"
"201000014404";"0";"0";"3";"0";"0";"0"
"201000014405";"0";"0";"1";"0";"0";"0"
"201000014406";"0";"0";"1";"0";"0";"0"
"201000014407";"0";"0";"0";"0";"1";"0"
"201000014408";"0";"0";"0";"0";"1";"0"
"201000014409";"0";"0";"1";"0";"1";"0"
"201000014410";"1";"0";"0";"0";"0";"0"
"201000014411";"0";"0";"2";"0";"0";"0"
"201000014412";"0";"1";"0";"1";"0";"0"
"201000014413";"0";"0";"1";"0";"0";"0"
"201000014414";"0";"0";"2";"0";"0";"0"
"201000014415";"0";"0";"3";"0";"0";"0"
"201000014416";"0";"0";"1";"0";"1";"0"
"201000014417";"0";"0";"2";"0";"0";"0"
"201000014418";"0";"0";"3";"0";"0";"0"
"201000014419";"0";"0";"1";"0";"0";"0"
"201000014420";"0";"0";"1";"0";"0";"0"
"201000014421";"0";"0";"2";"0";"0";"0"
"201000014422";"0";"0";"1";"0";"1";"0"
"201000014423";"0";"0";"0";"0";"1";"0"
"201000014424";"0";"0";"1";"0";"0";"0"
"201000014425";"0";"0";"2";"0";"0";"0"
"201000014426";"0";"0";"1";"1";"0";"0"
"201000014427";"1";"0";"1";"0";"0";"0"
"201000014428";"0";"0";"0";"0";"1";"0"
"201000014429";"0";"0";"2";"0";"1";"0"
"201000014430";"1";"0";"1";"0";"0";"0"
"201000014431";"0";"1";"1";"0";"0";"0"
"201000014432";"0";"1";"1";"0";"0";"0"
"201000014433";"0";"0";"1";"0";"0";"0"
"201000014434";"0";"0";"1";"0";"0";"0"
"201000014435";"0";"0";"2";"0";"0";"0"
"201000014436";"0";"0";"1";"0";"0";"0"
"201000014437";"0";"1";"1";"0";"0";"0"
"201000014438";"0";"1";"1";"0";"0";"0"
"201000014439";"0";"1";"0";"0";"0";"0"
"201000014440";"0";"0";"2";"0";"0";"0"
"201000014441";"0";"0";"2";"0";"0";"0"
"201000014442";"0";"1";"1";"0";"0";"0"
"201000014443";"0";"0";"2";"0";"0";"0"
"201000014444";"0";"0";"1";"0";"0";"0"
"201000014445";"0";"0";"1";"1";"0";"0"
"201000014446";"0";"0";"0";"1";"0";"0"
"201000014447";"0";"0";"1";"0";"0";"0"
"201000014448";"0";"0";"1";"0";"1";"0"
"201000014449";"0";"0";"0";"1";"1";"0"
"201000014450";"0";"0";"1";"0";"0";"0"
"201000014451";"0";"0";"1";"1";"0";"0"
"201000014452";"0";"0";"1";"0";"0";"0"
"201000014453";"0";"0";"1";"0";"0";"0"
"201000014454";"0";"0";"1";"0";"0";"0"
"201000014455";"0";"0";"0";"0";"1";"0"
"201000014456";"0";"1";"1";"0";"0";"0"
"201000014457";"0";"0";"1";"0";"0";"0"
"201000014458";"0";"0";"2";"0";"0";"0"
"201000014459";"0";"0";"1";"0";"0";"0"
"201000014460";"0";"1";"1";"0";"0";"0"
"201000014461";"0";"0";"1";"0";"1";"0"
"201000014462";"0";"0";"1";"0";"0";"0"
"201000014463";"0";"0";"2";"0";"0";"0"
"201000014464";"0";"0";"0";"0";"1";"0"
"201000014465";"0";"0";"1";"0";"0";"0"
"201000014466";"0";"0";"2";"0";"0";"0"
"201000014467";"0";"0";"1";"0";"0";"0"
"201000014468";"0";"0";"2";"0";"0";"0"
"201000014469";"0";"0";"2";"0";"0";"0"
"201000014470";"0";"0";"1";"0";"0";"0"
"201000014471";"0";"0";"2";"0";"0";"0"
"201000014472";"0";"0";"2";"0";"0";"0"
"201000014473";"0";"0";"1";"0";"0";"0"
"201000014474";"0";"0";"2";"0";"0";"0"
"201000014475";"0";"0";"2";"0";"0";"0"
"201000014476";"0";"1";"0";"1";"0";"0"
"201000014477";"0";"0";"3";"0";"0";"0"
"201000014478";"0";"0";"1";"0";"0";"0"
"201000014479";"0";"0";"1";"1";"0";"0"
"201000014480";"0";"1";"1";"0";"0";"0"
"201000014481";"0";"0";"1";"0";"0";"0"
"201000014482";"0";"0";"1";"0";"0";"0"
"201000014483";"0";"0";"1";"0";"0";"0"
"201000014484";"0";"0";"1";"0";"0";"0"
"201000014485";"0";"0";"1";"0";"0";"0"
"201000014486";"0";"0";"1";"0";"0";"0"
"201000014487";"0";"0";"1";"0";"0";"0"
"201000014488";"0";"0";"2";"0";"0";"0"
"201000014489";"0";"0";"1";"0";"1";"0"
"201000014490";"0";"0";"0";"0";"1";"0"
"201000014491";"0";"0";"2";"0";"0";"0"
"201000014492";"0";"0";"1";"0";"0";"0"
"201000014493";"0";"0";"2";"0";"0";"0"
"201000014494";"0";"0";"1";"0";"0";"0"
"201000014495";"0";"0";"1";"0";"1";"0"
"201000014496";"0";"1";"1";"0";"0";"0"
"201000014497";"0";"0";"1";"0";"0";"0"
"201000014498";"0";"0";"2";"0";"0";"0"
"201000014499";"0";"0";"1";"1";"0";"0"
"201000014500";"0";"1";"1";"0";"0";"0"
"201000014501";"0";"0";"2";"0";"0";"0"
"201000014502";"0";"0";"0";"0";"1";"0"
"201000014503";"0";"0";"1";"0";"0";"0"
"201000014504";"0";"0";"1";"0";"0";"0"
"201000014505";"0";"1";"2";"0";"0";"0"
"201000014506";"0";"0";"1";"0";"0";"0"
"201000014507";"0";"0";"1";"0";"0";"0"
"201000014508";"0";"0";"1";"0";"0";"0"
"201000014509";"0";"0";"1";"0";"0";"0"
"201000014510";"0";"0";"1";"0";"1";"0"
"201000014511";"0";"0";"2";"0";"0";"0"
"201000014512";"0";"0";"1";"0";"0";"0"
"201000014513";"1";"0";"1";"0";"0";"0"
"201000014514";"0";"0";"2";"0";"0";"0"
"201000014515";"0";"1";"1";"0";"0";"0"
"201000014516";"0";"0";"2";"0";"0";"0"
"201000014517";"1";"0";"1";"0";"0";"0"
"201000014518";"0";"1";"1";"0";"0";"0"
"201000014519";"0";"1";"1";"0";"0";"0"
"201000014520";"0";"0";"2";"0";"0";"0"
"201000014521";"0";"0";"2";"0";"0";"0"
"201000014522";"0";"0";"0";"0";"1";"0"
"201000014523";"0";"0";"1";"0";"0";"0"
"201000014524";"0";"1";"1";"0";"0";"0"
"201000014525";"0";"0";"1";"0";"0";"0"
"201000014526";"0";"0";"1";"0";"0";"0"
"201000014527";"0";"0";"0";"0";"1";"0"
"201000014528";"0";"0";"1";"0";"0";"0"
"201000014529";"0";"0";"1";"0";"0";"0"
"201000014530";"0";"0";"1";"0";"0";"0"
"201000014531";"0";"1";"1";"0";"0";"0"
"201000014532";"0";"0";"1";"0";"0";"0"
"201000014533";"0";"0";"1";"0";"0";"0"
"201000014534";"0";"0";"1";"0";"0";"0"
"201000014535";"0";"0";"1";"0";"0";"0"
"201000014536";"0";"0";"1";"1";"0";"0"
"201000014537";"0";"0";"1";"1";"0";"0"
"201000014538";"0";"0";"0";"0";"1";"0"
"201000014539";"0";"0";"0";"0";"1";"0"
"201000014540";"0";"0";"1";"0";"0";"0"
"201000014541";"0";"0";"1";"0";"1";"1"
"201000014542";"0";"0";"1";"0";"0";"0"
"201000014543";"0";"0";"0";"0";"1";"0"
"201000014544";"0";"0";"2";"0";"0";"0"
"201000014545";"0";"0";"2";"0";"0";"0"
"201000014546";"0";"0";"1";"0";"1";"0"
"201000014547";"0";"0";"1";"0";"0";"0"
"201000014548";"0";"0";"1";"0";"1";"0"
"201000014549";"0";"0";"2";"0";"0";"0"
"201000014550";"0";"0";"1";"0";"0";"0"
"201000014551";"0";"1";"1";"0";"0";"0"
"201000014552";"0";"0";"1";"0";"0";"0"
"201000014553";"0";"0";"1";"0";"1";"0"
"201000014554";"0";"1";"1";"0";"0";"0"
"201000014555";"0";"0";"1";"0";"0";"0"
"201000014556";"0";"0";"1";"0";"0";"0"
"201000014557";"0";"0";"1";"0";"0";"0"
"201000014558";"0";"1";"1";"0";"0";"0"
"201000017979";"0";"0";"1";"0";"0";"0"
"201000017980";"0";"0";"1";"0";"0";"0"
"201000017981";"0";"0";"1";"0";"0";"1"
"201000017982";"0";"0";"2";"0";"0";"0"
"201000017983";"0";"0";"0";"0";"1";"0"
"201000017984";"0";"0";"1";"0";"0";"0"
"201000017985";"0";"0";"0";"2";"0";"0"
"201000017987";"0";"0";"1";"1";"0";"0"
"201000017988";"0";"0";"1";"0";"0";"0"
"201000017989";"0";"0";"3";"0";"0";"0"
"201000017990";"0";"0";"1";"0";"0";"0"
"201000017991";"0";"0";"2";"0";"0";"0"
"201000017992";"0";"0";"0";"1";"0";"0"
"201000017993";"0";"0";"1";"0";"0";"0"
"201000017994";"0";"0";"2";"1";"0";"0"
"201000017995";"0";"0";"0";"0";"1";"0"
"201000019711";"0";"0";"1";"1";"0";"0"
"201000019712";"0";"0";"1";"0";"0";"0"
"201000019713";"0";"0";"1";"0";"0";"0"
"201000019714";"0";"0";"0";"0";"1";"0"
"201000033754";"0";"0";"2";"0";"0";"0"
"201000033755";"0";"0";"1";"0";"0";"0"
"201000033756";"0";"1";"1";"0";"0";"0"
"201000033757";"0";"0";"2";"0";"0";"0"
"201000033758";"0";"1";"1";"0";"0";"0"
"201000033759";"0";"1";"0";"0";"0";"0"
"201000033760";"0";"0";"2";"0";"0";"0"
"201000033761";"0";"0";"2";"0";"0";"0"
"201000033762";"0";"0";"1";"0";"0";"0"
"201000033763";"0";"0";"3";"0";"0";"0"
"201000033764";"1";"0";"1";"0";"0";"0"
"201000033765";"0";"0";"2";"0";"0";"0"
"201000033766";"0";"0";"1";"0";"0";"0"
"201000033767";"0";"0";"0";"0";"1";"0"
"201000033768";"0";"1";"1";"0";"0";"0"
"201000033769";"0";"0";"1";"0";"1";"0"
"201000033770";"0";"0";"1";"1";"0";"0"
"201000033771";"0";"1";"0";"0";"0";"0"
"201000033772";"0";"0";"1";"0";"0";"0"
"201000033773";"0";"0";"2";"0";"0";"0"
"201000033774";"0";"0";"3";"0";"0";"0"
"201000033775";"0";"0";"1";"1";"0";"0"
"201000033776";"0";"1";"0";"1";"0";"0"
"201000033777";"0";"0";"2";"0";"0";"0"
"201000033778";"0";"0";"1";"0";"1";"0"
"201000033779";"1";"0";"1";"0";"0";"0"
"201000033780";"0";"1";"1";"0";"0";"0"
"201000033781";"0";"0";"1";"0";"1";"0"
"201000033782";"0";"0";"1";"0";"0";"0"
"201000033783";"0";"1";"1";"0";"0";"0"
"201000033784";"0";"0";"1";"0";"0";"0"
"201000033785";"0";"1";"1";"0";"0";"0"
"201000033786";"0";"0";"2";"0";"0";"0"
"201000033787";"0";"1";"1";"0";"0";"0"
"201000033788";"0";"1";"1";"0";"0";"0"
"201000033789";"0";"0";"1";"0";"0";"0"
"201000033790";"0";"0";"2";"0";"0";"0"
"201000033791";"1";"0";"1";"0";"0";"0"
"201000033792";"0";"1";"0";"0";"0";"0"
"201000033793";"0";"0";"2";"0";"0";"0"
"201000033794";"0";"0";"3";"0";"0";"0"
"201000033795";"0";"1";"1";"0";"0";"0"
"201000033796";"0";"0";"1";"0";"1";"0"
"201000033797";"0";"0";"1";"0";"1";"0"
"201000033798";"0";"0";"1";"0";"0";"0"
"201000033799";"0";"0";"1";"0";"1";"0"
"201000033800";"0";"1";"1";"0";"0";"0"
"201000033801";"0";"1";"1";"0";"0";"0"
"201000033802";"0";"0";"1";"0";"0";"0"
"201000033803";"0";"0";"2";"0";"0";"0"
"201000033804";"0";"0";"1";"0";"0";"0"
"201000033805";"0";"0";"1";"0";"0";"0"
"201000033806";"0";"0";"1";"0";"0";"0"
"201000033807";"0";"0";"2";"0";"0";"0"
"201000033808";"0";"0";"2";"0";"0";"0"
"201000033809";"0";"0";"3";"0";"0";"0"
"201000033810";"0";"0";"1";"0";"1";"0"
"201000033811";"0";"0";"2";"0";"0";"0"
"201000033812";"0";"0";"0";"0";"1";"0"
"201000033813";"1";"0";"1";"0";"0";"0"
"201000033814";"0";"1";"0";"0";"0";"0"
"201000033815";"0";"0";"1";"0";"0";"0"
"201000033816";"0";"0";"1";"0";"0";"0"
"201000033817";"0";"1";"1";"0";"0";"0"
"201000033818";"0";"1";"1";"0";"0";"0"
"201000033819";"0";"0";"0";"1";"0";"0"
"201000033820";"0";"0";"2";"0";"0";"0"
"201000033821";"0";"0";"2";"0";"0";"0"
"201000033822";"0";"0";"1";"0";"0";"0"
"201000033823";"0";"0";"1";"0";"1";"0"
"201000033824";"0";"1";"0";"0";"0";"0"
"201000033825";"0";"1";"1";"0";"0";"0"
"201000033826";"1";"0";"1";"0";"0";"0"
"201000033827";"0";"0";"2";"0";"0";"0"
"201000033828";"0";"0";"1";"0";"0";"0"
"201000033829";"0";"0";"2";"0";"0";"0"
"201000033830";"0";"0";"2";"0";"0";"0"
"201000033831";"0";"0";"2";"0";"0";"1"
"201000033832";"0";"1";"1";"0";"0";"0"
"201000033833";"0";"0";"3";"0";"0";"0"
"201000033834";"0";"0";"0";"0";"1";"0"
"201000033835";"0";"0";"1";"0";"1";"0"
"201000033836";"0";"0";"1";"0";"0";"0"
"201000033837";"0";"0";"1";"0";"0";"0"
"201000033838";"0";"0";"1";"0";"0";"0"
"201000033839";"0";"1";"1";"0";"0";"0"
"201000033840";"0";"0";"1";"1";"0";"0"
"201000033841";"0";"0";"1";"0";"0";"0"
"201000033842";"0";"1";"1";"0";"0";"0"
"201000033843";"0";"0";"2";"0";"0";"0"
"201000033844";"0";"1";"0";"0";"0";"0"
"201000033845";"0";"0";"1";"0";"0";"0"
"201000033846";"0";"0";"1";"0";"0";"0"
"201000033847";"0";"0";"2";"0";"0";"0"
"201000033848";"0";"0";"2";"0";"0";"0"
"201000033849";"0";"0";"4";"0";"0";"0"
"201000033850";"0";"0";"1";"0";"0";"0"
"201000033851";"0";"0";"1";"0";"0";"0"
"201000033852";"0";"0";"1";"0";"0";"0"
"201000033853";"1";"0";"1";"0";"0";"0"
"201000033854";"1";"0";"1";"0";"0";"0"
"201000033855";"0";"0";"1";"0";"0";"0"
"201000033856";"0";"1";"1";"0";"0";"0"
"201000033857";"0";"0";"2";"0";"0";"0"
"201000033858";"0";"0";"2";"0";"0";"0"
"201000033859";"0";"1";"0";"0";"0";"0"
"201000033860";"0";"1";"1";"0";"0";"0"
"201000033861";"0";"0";"1";"0";"0";"0"
"201000033862";"0";"0";"1";"0";"1";"0"
"201000033863";"0";"0";"1";"0";"0";"0"
"201000033864";"0";"1";"1";"0";"0";"0"
"201000033865";"0";"0";"1";"0";"0";"0"
"201000033866";"0";"0";"1";"0";"0";"0"
"201000033867";"0";"0";"1";"1";"0";"0"
"201000033868";"0";"0";"2";"0";"0";"0"
"201000033869";"0";"0";"1";"0";"0";"0"
"201000033870";"0";"0";"0";"1";"0";"0"
"201000033871";"0";"0";"1";"0";"1";"0"
"201000033872";"0";"0";"3";"0";"0";"0"
"201000033873";"0";"1";"1";"0";"0";"0"
"201000033874";"0";"0";"1";"0";"0";"0"
"201000033875";"0";"0";"2";"0";"0";"0"
"201000033876";"0";"0";"1";"0";"0";"0"
"201000033877";"0";"0";"2";"0";"0";"0"
"201000033878";"0";"1";"1";"0";"0";"0"
"201000033879";"0";"0";"2";"0";"0";"0"
"201000033880";"0";"0";"1";"0";"0";"0"
"201000033881";"0";"0";"3";"0";"0";"0"
"201000033882";"0";"0";"2";"0";"0";"0"
"201000033883";"0";"0";"2";"0";"0";"0"
"201000033884";"0";"0";"1";"0";"0";"0"
"201000033885";"0";"0";"3";"0";"0";"0"
"201000033886";"0";"0";"1";"0";"0";"0"
"201000033887";"0";"0";"1";"0";"1";"0"
"201000033888";"0";"0";"2";"0";"0";"0"
"201000033889";"0";"0";"1";"0";"0";"0"
"201000033890";"0";"1";"1";"0";"0";"0"
"201000033891";"1";"0";"1";"0";"0";"0"
"201000033892";"0";"0";"2";"0";"0";"0"
"201000033893";"0";"1";"0";"0";"0";"0"
"201000033894";"0";"0";"1";"0";"0";"0"
"201000033895";"0";"0";"1";"0";"0";"0"
"201000033896";"0";"0";"1";"1";"0";"0"
"201000033897";"0";"0";"2";"0";"0";"0"
"201000033898";"0";"0";"1";"0";"0";"0"
"201000033899";"0";"0";"0";"0";"1";"0"
"201000033900";"0";"0";"3";"0";"0";"0"
"201000033901";"0";"0";"1";"0";"1";"0"
"201000033902";"0";"0";"2";"0";"0";"0"
"201000033903";"0";"1";"1";"0";"0";"0"
"201000033904";"0";"0";"1";"0";"1";"0"
"201000033905";"0";"0";"1";"0";"0";"1"
"201000033906";"0";"0";"1";"0";"0";"0"
"201000033907";"0";"0";"1";"0";"0";"0"
