"Num_Acc";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep";"catu";"grav";"sexe";"trajet";"age";"gravit";"heure";"weekend";"grnds_vacs";"fev";"oct";"traj1";"traj2";"traj3";"traj4";"traj5";"catusag";"atmos";"lumi";"temper";"humid";"precipit";"h_neige"
201100013778;2011;7;26;2300;"Mardi";3;0;1;"";"1.73638";"47.98101";450;1;1;1;5;22;0;23;0;0;0;0;0;0;0;0;1;1;0;0;292,1;70,875;0,5;0
201100013778;2011;7;26;2300;"Mardi";3;0;1;"";"1.73638";"47.98101";450;1;3;0;5;27;2;23;0;0;0;0;0;0;0;0;1;1;0;0;292,1;70,875;0,5;0
201100013778;2011;7;26;2300;"Mardi";3;0;1;"";"1.73638";"47.98101";450;2;3;0;9;32;2;23;0;0;0;0;0;0;0;0;0;1;0;0;292,1;70,875;0,5;0
201100013779;2011;8;6;2015;"Samedi";1;1;3;"D 2020/ACCES ENTREPRISE";"1.88184";"47.99117";450;1;2;0;5;44;3;20;1;1;0;0;0;0;0;0;1;1;2;3;292,1;90,25;2,3;0
201100013780;2011;10;13;700;"Jeudi";2;0;2;"";"1.61709";"48.01375";450;1;3;0;1;35;2;7;0;0;0;1;1;0;0;0;0;1;1;2;288,475;81,625;0;0
201100013780;2011;10;13;700;"Jeudi";2;0;2;"";"1.61709";"48.01375";450;2;4;0;9;16;1;7;0;0;0;1;0;0;0;0;0;1;1;2;288,475;81,625;0;0
201100013780;2011;10;13;700;"Jeudi";2;0;2;"";"1.61709";"48.01375";450;1;1;0;4;37;0;7;0;0;0;1;0;0;0;1;0;1;1;2;288,475;81,625;0;0
201100013781;2011;10;27;1845;"Jeudi";2;1;1;"";"1.87503";"48.02276";450;1;3;0;9;21;2;18;0;0;0;1;0;0;0;0;0;1;0;2;285,8375;74,375;0,375;0
201100013781;2011;10;27;1845;"Jeudi";2;1;1;"";"1.87503";"48.02276";450;2;3;0;9;47;2;18;0;0;0;1;0;0;0;0;0;1;0;2;285,8375;74,375;0,375;0
201100013782;2011;3;2;2045;"Mercredi";5;1;1;"RTE ORLEANS/ZI BARTHELEM";"2.20199";"47.86192";450;1;1;0;1;28;0;20;0;0;0;0;1;0;0;0;0;1;0;1;278,4;64,125;0;0
201100013782;2011;3;2;2045;"Mercredi";5;1;1;"RTE ORLEANS/ZI BARTHELEM";"2.20199";"47.86192";450;3;2;0;5;58;3;20;0;0;0;0;0;0;0;0;1;0;0;1;278,4;64,125;0;0
201100013783;2011;6;9;2000;"Jeudi";1;0;1;"25 RTE BRETOUCHE";"2.14473";"47.92352";450;1;3;0;5;12;2;20;0;1;0;0;0;0;0;0;1;1;0;3;287,875;57,875;0;0
201100013783;2011;6;9;2000;"Jeudi";1;0;1;"25 RTE BRETOUCHE";"2.14473";"47.92352";450;1;1;0;5;41;0;20;0;1;0;0;0;0;0;0;1;1;0;3;287,875;57,875;0;0
201100013783;2011;6;9;2000;"Jeudi";1;0;1;"25 RTE BRETOUCHE";"2.14473";"47.92352";450;2;1;1;9;74;0;20;0;1;0;0;0;0;0;0;0;1;0;3;287,875;57,875;0;0
201100013784;2011;7;9;1645;"Samedi";1;0;1;"RTE MADAGASCAR";"2.23668";"47.91431";450;1;2;0;1;22;3;16;1;0;0;0;1;0;0;0;0;1;0;3;293,0875;54,25;0;0
201100013785;2011;7;17;600;"Dimanche";2;0;2;"";"2.20637";"47.89822";450;1;3;0;5;20;2;6;1;0;0;0;0;0;0;0;1;1;1;2;288,9625;78,375;1,125;0
201100013786;2011;7;27;1745;"Mercredi";1;1;1;"4 RUE PETIT HAMEAU";"2.22246";"47.86931";450;1;1;0;5;34;0;17;0;0;0;0;0;0;0;0;1;1;0;3;292,0375;69,75;0;0
201100013786;2011;7;27;1745;"Mercredi";1;1;1;"4 RUE PETIT HAMEAU";"2.22246";"47.86931";450;2;3;0;9;29;2;17;0;0;0;0;0;0;0;0;0;1;0;3;292,0375;69,75;0;0
201100013787;2011;8;17;1730;"Mercredi";1;0;1;"10 RTE COMBREUX";"0";"0";450;1;1;0;5;28;0;17;0;1;0;0;0;0;0;0;1;1;0;3;295,1625;77,125;0,025;0
201100013787;2011;8;17;1730;"Mercredi";1;0;1;"10 RTE COMBREUX";"0";"0";450;2;4;0;9;3;1;17;0;1;0;0;0;0;0;0;0;1;0;3;295,1625;77,125;0,025;0
201100013787;2011;8;17;1730;"Mercredi";1;0;1;"10 RTE COMBREUX";"0";"0";450;1;1;0;5;38;0;17;0;1;0;0;0;0;0;0;1;1;0;3;295,1625;77,125;0,025;0
201100013787;2011;8;17;1730;"Mercredi";1;0;1;"10 RTE COMBREUX";"0";"0";450;2;1;0;9;14;0;17;0;1;0;0;0;0;0;0;0;1;0;3;295,1625;77,125;0,025;0
201100013788;2011;9;3;900;"Samedi";1;0;1;"RTE CHATEAUNEUF";"2.2564";"47.91862";450;1;3;0;5;31;2;9;1;0;0;0;0;0;0;0;1;1;0;3;295,9125;76,125;0,075;0
201100013789;2011;9;9;2245;"Vendredi";5;1;1;"87 RUE BONNE DAME";"2.21165";"47.86498";450;1;3;0;5;26;2;22;0;0;0;0;0;0;0;0;1;1;0;1;294,75;76,875;0,025;0
201100013790;2011;9;24;1600;"Samedi";1;0;1;"D 10/RTE DU MAUPAS";"2.25761";"47.92477";450;1;3;0;5;43;2;16;1;0;0;0;0;0;0;0;1;1;0;3;289,8;73,25;0;0
201100013790;2011;9;24;1600;"Samedi";1;0;1;"D 10/RTE DU MAUPAS";"2.25761";"47.92477";450;1;1;1;5;32;0;16;1;0;0;0;0;0;0;0;1;1;0;3;289,8;73,25;0;0
201100013790;2011;9;24;1600;"Samedi";1;0;1;"D 10/RTE DU MAUPAS";"2.25761";"47.92477";450;2;1;0;9;42;0;16;1;0;0;0;0;0;0;0;0;1;0;3;289,8;73,25;0;0
201100013792;2011;12;3;1930;"Samedi";3;0;2;"";"2.20279";"47.92849";450;1;1;0;5;54;0;19;1;0;0;0;0;0;0;0;1;1;1;0;281,35;93,125;1,95;0
201100013792;2011;12;3;1930;"Samedi";3;0;2;"";"2.20279";"47.92849";450;3;2;0;5;33;3;19;1;0;0;0;0;0;0;0;1;0;1;0;281,35;93,125;1,95;0
201100013793;2011;12;18;1800;"Dimanche";3;0;1;"D 948/CH DES PLAINES";"2.38937";"47.93463";450;1;1;0;5;84;0;18;1;0;0;0;0;0;0;0;1;1;0;0;275,5875;86,875;0;0
201100013793;2011;12;18;1800;"Dimanche";3;0;1;"D 948/CH DES PLAINES";"2.38937";"47.93463";450;3;3;1;5;64;2;18;1;0;0;0;0;0;0;0;1;0;0;0;275,5875;86,875;0;0
201100013794;2011;3;13;600;"Dimanche";5;1;2;"RUE FOSSE LONGUE";"2.06373";"47.89437";450;1;3;0;5;39;2;6;1;0;0;0;0;0;0;0;1;1;1;1;281,8375;93,75;1,875;0
201100013795;2011;3;18;1745;"Vendredi";1;0;2;"";"2.00469";"47.93531";450;1;3;0;1;27;2;17;0;0;0;0;1;0;0;0;0;1;1;3;281,675;88,25;0,05;0
201100013796;2011;5;24;30;"Mardi";3;0;1;"R DES BRETEAUX";"2.05181";"47.91704";450;1;2;0;5;21;3;0;0;0;0;0;0;0;0;0;1;1;0;0;289,275;60,625;0;0
201100013797;2011;5;27;745;"Vendredi";1;1;3;"R CHATEAU D'EAU";"2.00613";"47.92421";450;1;1;0;1;58;0;7;0;0;0;0;1;0;0;0;0;1;2;3;285,7625;66,5;0,05;0
201100013797;2011;5;27;745;"Vendredi";1;1;3;"R CHATEAU D'EAU";"2.00613";"47.92421";450;3;3;1;2;15;2;7;0;0;0;0;0;1;0;0;0;0;2;3;285,7625;66,5;0,05;0
201100013798;2011;7;8;945;"Vendredi";1;0;1;"";"1.93583";"47.99052";450;1;3;1;1;26;2;9;0;0;0;0;1;0;0;0;0;1;0;3;291,6875;58,625;0;0
201100013798;2011;7;8;945;"Vendredi";1;0;1;"";"1.93583";"47.99052";450;1;1;0;4;44;0;9;0;0;0;0;0;0;0;1;0;1;0;3;291,6875;58,625;0;0
201100013799;2011;9;22;1700;"Jeudi";1;1;1;"R 100 PERCHES/L'ARPENT";"2.01423";"47.90166";450;1;3;0;5;15;2;17;0;0;0;0;0;0;0;0;1;1;0;3;288,8125;77,625;0;0
201100013799;2011;9;22;1700;"Jeudi";1;1;1;"R 100 PERCHES/L'ARPENT";"2.01423";"47.90166";450;1;1;1;5;41;0;17;0;0;0;0;0;0;0;0;1;1;0;3;288,8125;77,625;0;0
201100013800;2011;11;2;1900;"Mercredi";3;1;8;"1075 AV PONT AUX MOINES";"2.06181";"47.88872";450;1;4;1;5;21;1;19;0;0;0;0;0;0;0;0;1;1;0;0;286,15;86,125;0,025;0
201100013800;2011;11;2;1900;"Mercredi";3;1;8;"1075 AV PONT AUX MOINES";"2.06181";"47.88872";450;3;3;0;5;53;2;19;0;0;0;0;0;0;0;0;1;0;0;0;286,15;86,125;0,025;0
201100013801;2011;12;31;1315;"Samedi";1;1;2;"114 AV DE GIEN";"2.04887";"47.89303";450;1;3;0;5;40;2;13;1;0;0;0;0;0;0;0;1;1;1;3;284,675;95,625;1,25;0
201100013802;2011;2;13;2000;"Dimanche";3;0;1;"LE CHENE ROND";"1.9369";"47.75683";450;1;1;0;5;20;0;20;1;0;1;0;0;0;0;0;1;1;0;0;278,625;82,375;0;0
201100013802;2011;2;13;2000;"Dimanche";3;0;1;"LE CHENE ROND";"1.9369";"47.75683";450;2;3;1;9;46;2;20;1;0;1;0;0;0;0;0;0;1;0;0;278,625;82,375;0;0
201100013803;2011;3;24;1045;"Jeudi";1;1;1;"RTE DE BLOIS/RTE DE DRY";"1.74914";"47.81501";450;1;1;0;1;24;0;10;0;0;0;0;1;0;0;0;0;1;0;3;286,1;53,875;0;0
201100013803;2011;3;24;1045;"Jeudi";1;1;1;"RTE DE BLOIS/RTE DE DRY";"1.74914";"47.81501";450;1;3;1;5;87;2;10;0;0;0;0;0;0;0;0;1;1;0;3;286,1;53,875;0;0
201100013804;2011;3;24;815;"Jeudi";1;1;1;"D 951/D 215";"1.79321";"47.84276";450;1;1;0;5;55;0;8;0;0;0;0;0;0;0;0;1;1;0;3;286,1;53,875;0;0
201100013804;2011;3;24;815;"Jeudi";1;1;1;"D 951/D 215";"1.79321";"47.84276";450;1;3;0;1;28;2;8;0;0;0;0;1;0;0;0;0;1;0;3;286,1;53,875;0;0
201100013807;2011;10;14;1615;"Vendredi";1;0;1;"";"1.97745";"47.72747";450;1;1;0;5;85;0;16;0;0;0;1;0;0;0;0;1;1;0;3;286,3125;80,875;0;0
201100013807;2011;10;14;1615;"Vendredi";1;0;1;"";"1.97745";"47.72747";450;2;3;1;9;82;2;16;0;0;0;1;0;0;0;0;0;1;0;3;286,3125;80,875;0;0
201100013808;2011;11;6;1900;"Dimanche";3;0;1;"";"2.0891";"47.72216";450;1;2;0;5;50;3;19;1;0;0;0;0;0;0;0;1;1;0;0;287;86;0;0
201100013808;2011;11;6;1900;"Dimanche";3;0;1;"";"2.0891";"47.72216";450;1;1;1;5;19;0;19;1;0;0;0;0;0;0;0;1;1;0;0;287;86;0;0
201100013810;2011;2;8;1715;"Mardi";1;0;1;"LE BOIS DES CHAPELLES";"2.05721";"47.78397";450;1;3;0;1;38;2;17;0;0;1;0;1;0;0;0;0;1;0;3;278,5375;93,5;0;0
201100013810;2011;2;8;1715;"Mardi";1;0;1;"LE BOIS DES CHAPELLES";"2.05721";"47.78397";450;1;2;0;1;45;3;17;0;0;1;0;1;0;0;0;0;1;0;3;278,5375;93,5;0;0
201100013811;2011;3;14;1400;"Lundi";1;0;1;"CARREFOUR DU SILO";"2.16779";"47.81714";450;1;3;1;9;32;2;14;0;0;0;0;0;0;0;0;0;1;0;3;283,4375;81;0;0
201100013811;2011;3;14;1400;"Lundi";1;0;1;"CARREFOUR DU SILO";"2.16779";"47.81714";450;1;1;0;9;24;0;14;0;0;0;0;0;0;0;0;0;1;0;3;283,4375;81;0;0
201100013811;2011;3;14;1400;"Lundi";1;0;1;"CARREFOUR DU SILO";"2.16779";"47.81714";450;2;3;0;9;27;2;14;0;0;0;0;0;0;0;0;0;1;0;3;283,4375;81;0;0
201100013812;2011;3;17;1745;"Jeudi";1;0;1;"";"2.07317";"47.80461";450;1;1;1;1;23;0;17;0;0;0;0;1;0;0;0;0;1;0;3;281,6625;83;0;0
201100013812;2011;3;17;1745;"Jeudi";1;0;1;"";"2.07317";"47.80461";450;1;3;0;5;34;2;17;0;0;0;0;0;0;0;0;1;1;0;3;281,6625;83;0;0
201100013812;2011;3;17;1745;"Jeudi";1;0;1;"";"2.07317";"47.80461";450;2;1;1;9;1;0;17;0;0;0;0;0;0;0;0;0;1;0;3;281,6625;83;0;0
201100013812;2011;3;17;1745;"Jeudi";1;0;1;"";"2.07317";"47.80461";450;2;4;1;9;37;1;17;0;0;0;0;0;0;0;0;0;1;0;3;281,6625;83;0;0
201100013813;2011;3;31;815;"Jeudi";1;0;8;"MONPLONT";"2.00149";"47.83761";450;1;3;1;2;24;2;8;0;0;0;0;0;1;0;0;0;1;0;3;286,1125;87,25;0,3;0
201100013814;2011;5;3;715;"Mardi";1;1;1;"RTE ST CYR/R SANDILLE";"2.02294";"47.84444";450;1;3;0;1;49;2;7;0;0;0;0;1;0;0;0;0;1;0;3;287,65;64,75;0,275;0
201100013814;2011;5;3;715;"Mardi";1;1;1;"RTE ST CYR/R SANDILLE";"2.02294";"47.84444";450;1;1;0;1;44;0;7;0;0;0;0;1;0;0;0;0;1;0;3;287,65;64,75;0,275;0
201100013815;2011;8;20;2015;"Samedi";1;1;1;"122 RTE D'ORLEANS";"2.11384";"47.87571";450;1;3;0;3;20;2;20;1;1;0;0;0;0;1;0;0;1;0;3;298,1625;70,25;0;0
201100013816;2011;9;13;630;"Mardi";2;1;8;"R ORLEANS/BD CARNOT/R FG";"2.12162";"47.86505";450;1;1;0;1;30;0;6;0;0;0;0;1;0;0;0;0;1;0;2;290,6625;91;0,25;0
201100013816;2011;9;13;630;"Mardi";2;1;8;"R ORLEANS/BD CARNOT/R FG";"2.12162";"47.86505";450;1;4;0;1;58;1;6;0;0;0;0;1;0;0;0;0;1;0;2;290,6625;91;0,25;0
201100013817;2011;9;15;1315;"Jeudi";1;0;1;"FAUX JUIFS";"2.15095";"47.86456";450;1;2;0;1;37;3;13;0;0;0;0;1;0;0;0;0;1;0;3;289,05;66,875;0;0
201100013817;2011;9;15;1315;"Jeudi";1;0;1;"FAUX JUIFS";"2.15095";"47.86456";450;1;1;1;5;50;0;13;0;0;0;0;0;0;0;0;1;1;0;3;289,05;66,875;0;0
201100013818;2011;9;15;815;"Jeudi";1;1;1;"AV GL GAULLE/R P.MANDONN";"2.12598";"47.86461";450;1;3;1;1;55;2;8;0;0;0;0;1;0;0;0;0;1;0;3;289,05;66,875;0;0
201100013818;2011;9;15;815;"Jeudi";1;1;1;"AV GL GAULLE/R P.MANDONN";"2.12598";"47.86461";450;1;1;1;1;37;0;8;0;0;0;0;1;0;0;0;0;1;0;3;289,05;66,875;0;0
201100013819;2011;9;16;1345;"Vendredi";1;0;1;"D 2020";"1.92487";"47.82022";450;1;1;0;1;56;0;13;0;0;0;0;1;0;0;0;0;1;0;3;291,975;72,625;0,025;0
201100013819;2011;9;16;1345;"Vendredi";1;0;1;"D 2020";"1.92487";"47.82022";450;1;4;1;5;61;1;13;0;0;0;0;0;0;0;0;1;1;0;3;291,975;72,625;0,025;0
201100013819;2011;9;16;1345;"Vendredi";1;0;1;"D 2020";"1.92487";"47.82022";450;1;1;0;4;50;0;13;0;0;0;0;0;0;0;1;0;1;0;3;291,975;72,625;0,025;0
201100013819;2011;9;16;1345;"Vendredi";1;0;1;"D 2020";"1.92487";"47.82022";450;1;4;0;3;68;1;13;0;0;0;0;0;0;1;0;0;1;0;3;291,975;72,625;0,025;0
201100013819;2011;9;16;1345;"Vendredi";1;0;1;"D 2020";"1.92487";"47.82022";450;2;4;1;9;68;1;13;0;0;0;0;0;0;0;0;0;1;0;3;291,975;72,625;0,025;0
201100013819;2011;9;16;1345;"Vendredi";1;0;1;"D 2020";"1.92487";"47.82022";450;1;1;0;4;24;0;13;0;0;0;0;0;0;0;1;0;1;0;3;291,975;72,625;0,025;0
201100013820;2011;9;22;1900;"Jeudi";1;1;7;"6 RTE DE TIGY";"2.13563";"47.80081";450;1;1;0;1;36;0;19;0;0;0;0;1;0;0;0;0;1;0;3;288,8125;77,625;0;0
201100013820;2011;9;22;1900;"Jeudi";1;1;7;"6 RTE DE TIGY";"2.13563";"47.80081";450;3;3;1;5;50;2;19;0;0;0;0;0;0;0;0;1;0;0;3;288,8125;77,625;0;0
201100013822;2011;9;28;1530;"Mercredi";1;1;7;"36 RTE ORLEANS//PP";"2.03242";"47.84551";450;1;1;0;3;80;0;15;0;0;0;0;0;0;1;0;0;1;0;3;292,925;70,75;0;0
201100013822;2011;9;28;1530;"Mercredi";1;1;7;"36 RTE ORLEANS//PP";"2.03242";"47.84551";450;3;4;1;3;79;1;15;0;0;0;0;0;0;1;0;0;0;0;3;292,925;70,75;0;0
201100013823;2011;10;9;1330;"Dimanche";1;0;2;"LES BRUELLES";"2.05226";"47.81033";450;1;1;1;5;24;0;13;1;0;0;1;0;0;0;0;1;1;1;3;287,0125;92,125;0,325;0
201100013823;2011;10;9;1330;"Dimanche";1;0;2;"LES BRUELLES";"2.05226";"47.81033";450;1;4;0;5;39;1;13;1;0;0;1;0;0;0;0;1;1;1;3;287,0125;92,125;0,325;0
201100013823;2011;10;9;1330;"Dimanche";1;0;2;"LES BRUELLES";"2.05226";"47.81033";450;2;1;0;9;36;0;13;1;0;0;1;0;0;0;0;0;1;1;3;287,0125;92,125;0,325;0
201100013824;2011;11;19;130;"Samedi";5;1;1;"RTE DE TIGY/R PRE AUX MO";"2.14032";"47.8016";450;1;3;0;5;34;2;1;1;0;0;0;0;0;0;0;1;1;0;1;281,6125;85,125;0;0
201100013825;2011;12;1;1100;"Jeudi";1;0;2;"MIZAY";"0";"0";450;1;1;0;1;39;0;11;0;0;0;0;1;0;0;0;0;1;1;3;283,775;77,25;0;0
201100013825;2011;12;1;1100;"Jeudi";1;0;2;"MIZAY";"0";"0";450;3;4;0;4;49;1;11;0;0;0;0;0;0;0;1;0;0;1;3;283,775;77,25;0;0
201100013826;2011;12;11;1730;"Dimanche";3;0;1;"MONTIZAMBERT";"0";"0";450;1;3;0;5;24;2;17;1;0;0;0;0;0;0;0;1;1;0;0;281,2875;94,25;0,325;0
201100013827;2011;12;29;1930;"Jeudi";5;1;2;"RTE ORLEANS";"0";"0";450;1;1;0;1;38;0;19;0;0;0;0;1;0;0;0;0;1;1;1;277,7375;89,375;0,05;0
201100013827;2011;12;29;1930;"Jeudi";5;1;2;"RTE ORLEANS";"0";"0";450;1;3;0;5;42;2;19;0;0;0;0;0;0;0;0;1;1;1;1;277,7375;89,375;0,05;0
201100013827;2011;12;29;1930;"Jeudi";5;1;2;"RTE ORLEANS";"0";"0";450;1;4;0;5;69;1;19;0;0;0;0;0;0;0;0;1;1;1;1;277,7375;89,375;0,05;0
201100013827;2011;12;29;1930;"Jeudi";5;1;2;"RTE ORLEANS";"0";"0";450;2;4;1;9;10;1;19;0;0;0;0;0;0;0;0;0;1;1;1;277,7375;89,375;0,05;0
201100013827;2011;12;29;1930;"Jeudi";5;1;2;"RTE ORLEANS";"0";"0";450;2;4;1;9;10;1;19;0;0;0;0;0;0;0;0;0;1;1;1;277,7375;89,375;0,05;0
201100013829;2011;3;18;2015;"Vendredi";5;1;2;"64 RTE D'ORLEANS";"1.77659";"47.86729";450;1;3;0;1;37;2;20;0;0;0;0;1;0;0;0;0;1;1;1;281,675;88,25;0,05;0
201100013829;2011;3;18;2015;"Vendredi";5;1;2;"64 RTE D'ORLEANS";"1.77659";"47.86729";450;1;1;0;4;45;0;20;0;0;0;0;0;0;0;1;0;1;1;1;281,675;88,25;0,05;0
201100013830;2011;7;8;2245;"Vendredi";3;0;2;"";"1.66951";"47.84107";450;1;1;0;5;23;0;22;0;0;0;0;0;0;0;0;1;1;1;0;291,6875;58,625;0;0
201100013830;2011;7;8;2245;"Vendredi";3;0;2;"";"1.66951";"47.84107";450;2;3;0;9;21;2;22;0;0;0;0;0;0;0;0;0;1;1;0;291,6875;58,625;0;0
201100013831;2011;7;14;2300;"Jeudi";5;1;1;"8 R SAINT DENIS";"1.69212";"47.82519";450;1;1;1;5;27;0;23;0;0;0;0;0;0;0;0;1;1;0;1;289,725;57;0;0
201100013831;2011;7;14;2300;"Jeudi";5;1;1;"8 R SAINT DENIS";"1.69212";"47.82519";450;3;3;0;5;54;2;23;0;0;0;0;0;0;0;0;1;0;0;1;289,725;57;0;0
201100013832;2011;7;24;430;"Dimanche";5;1;1;"112 R CHATEAUDUN";"1.62809";"47.7929";450;1;3;0;5;19;2;4;1;0;0;0;0;0;0;0;1;1;0;1;289,075;65,125;0;0
201100013834;2011;10;13;900;"Jeudi";1;1;1;"8 RTE D'ORLEANS";"1.69151";"47.76953";450;1;1;0;4;67;0;9;0;0;0;1;0;0;0;1;0;1;0;3;288,475;81,625;0;0
201100013834;2011;10;13;900;"Jeudi";1;1;1;"8 RTE D'ORLEANS";"1.69151";"47.76953";450;3;3;1;4;53;2;9;0;0;0;1;0;0;0;1;0;0;0;3;288,475;81,625;0;0
201100013835;2011;11;8;2015;"Mardi";3;0;2;"LES GENIEVRES";"0";"0";450;1;3;1;1;25;2;20;0;0;0;0;1;0;0;0;0;1;1;0;284,4;90,875;0;0
201100013836;2011;12;1;1800;"Jeudi";3;0;1;"RTE MESSAS";"1.65126";"47.83026";450;1;3;0;5;30;2;18;0;0;0;0;0;0;0;0;1;1;0;0;283,775;77,25;0;0
201100013837;2011;12;3;930;"Samedi";1;1;2;"HT ARRET BUS";"1.62911";"47.77906";450;1;1;0;3;89;0;9;1;0;0;0;0;0;1;0;0;1;1;3;281,35;93,125;1,95;0
201100013837;2011;12;3;930;"Samedi";1;1;2;"HT ARRET BUS";"1.62911";"47.77906";450;3;2;0;5;72;3;9;1;0;0;0;0;0;0;0;1;0;1;3;281,35;93,125;1,95;0
201100013838;2011;12;18;1130;"Dimanche";1;0;1;"HT DECHETTERIE";"1.60934";"47.78816";450;1;3;1;5;46;2;11;1;0;0;0;0;0;0;0;1;1;0;3;275,5875;86,875;0;0
201100013838;2011;12;18;1130;"Dimanche";1;0;1;"HT DECHETTERIE";"1.60934";"47.78816";450;1;3;0;5;23;2;11;1;0;0;0;0;0;0;0;1;1;0;3;275,5875;86,875;0;0
201100013839;2011;1;22;1600;"Samedi";1;0;1;"";"2.03906";"48.09001";450;1;2;0;5;21;3;16;1;0;0;0;0;0;0;0;1;1;0;3;273,3;76,5;0;0
201100013839;2011;1;22;1600;"Samedi";1;0;1;"";"2.03906";"48.09001";450;1;3;1;5;40;2;16;1;0;0;0;0;0;0;0;1;1;0;3;273,3;76,5;0;0
201100013839;2011;1;22;1600;"Samedi";1;0;1;"";"2.03906";"48.09001";450;2;4;1;9;15;1;16;1;0;0;0;0;0;0;0;0;1;0;3;273,3;76,5;0;0
201100013841;2011;2;9;630;"Mercredi";3;0;5;"LA DEMI LUNE";"2.06326";"47.9836";450;1;1;0;4;41;0;6;0;0;1;0;0;0;0;1;0;1;0;0;277,45;88;0,025;0
201100013841;2011;2;9;630;"Mercredi";3;0;5;"LA DEMI LUNE";"2.06326";"47.9836";450;1;4;0;1;25;1;6;0;0;1;0;1;0;0;0;0;1;0;0;277,45;88;0,025;0
201100013841;2011;2;9;630;"Mercredi";3;0;5;"LA DEMI LUNE";"2.06326";"47.9836";450;1;2;0;4;47;3;6;0;0;1;0;0;0;0;1;0;1;0;0;277,45;88;0,025;0
201100013843;2011;3;11;2145;"Vendredi";3;0;1;"";"2.10416";"48.00913";450;1;3;0;5;29;2;21;0;0;0;0;0;0;0;0;1;1;0;0;282,4625;65,25;0;0
201100013843;2011;3;11;2145;"Vendredi";3;0;1;"";"2.10416";"48.00913";450;2;3;0;9;46;2;21;0;0;0;0;0;0;0;0;0;1;0;0;282,4625;65,25;0;0
201100013845;2011;4;19;1800;"Mardi";1;1;1;"RTE CHILLEURS/PL MAIRIE";"2.07906";"48.14398";450;1;1;0;4;60;0;18;0;0;0;0;0;0;0;1;0;1;0;3;288,9875;54;0;0
201100013845;2011;4;19;1800;"Mardi";1;1;1;"RTE CHILLEURS/PL MAIRIE";"2.07906";"48.14398";450;1;2;0;5;13;3;18;0;0;0;0;0;0;0;0;1;1;0;3;288,9875;54;0;0
201100013846;2011;5;4;1650;"Mercredi";1;1;1;"D 97/D 106";"1.98356";"48.04197";450;1;1;1;1;41;0;16;0;0;0;0;1;0;0;0;0;1;0;3;286,7375;45,875;0;0
201100013846;2011;5;4;1650;"Mercredi";1;1;1;"D 97/D 106";"1.98356";"48.04197";450;1;3;0;5;16;2;16;0;0;0;0;0;0;0;0;1;1;0;3;286,7375;45,875;0;0
201100013847;2011;5;5;1115;"Jeudi";1;1;1;"";"2.08761";"47.99836";450;1;4;0;4;37;1;11;0;0;0;0;0;0;0;1;0;1;0;3;288,25;43,875;0;0
201100013847;2011;5;5;1115;"Jeudi";1;1;1;"";"2.08761";"47.99836";450;1;1;0;4;47;0;11;0;0;0;0;0;0;0;1;0;1;0;3;288,25;43,875;0;0
201100013847;2011;5;5;1115;"Jeudi";1;1;1;"";"2.08761";"47.99836";450;1;4;0;4;46;1;11;0;0;0;0;0;0;0;1;0;1;0;3;288,25;43,875;0;0
201100013849;2011;6;22;415;"Mercredi";2;0;1;"";"2.0788";"47.95362";450;1;2;0;5;20;3;4;0;1;0;0;0;0;0;0;1;1;0;2;290,9625;73;2,025;0
201100013850;2011;8;21;1530;"Dimanche";1;0;1;"";"2.11295";"48.01857";450;1;3;0;9;38;2;15;1;1;0;0;0;0;0;0;0;1;0;3;300,075;64,375;0,375;0
201100013850;2011;8;21;1530;"Dimanche";1;0;1;"";"2.11295";"48.01857";450;1;4;0;5;26;1;15;1;1;0;0;0;0;0;0;1;1;0;3;300,075;64,375;0,375;0
201100013850;2011;8;21;1530;"Dimanche";1;0;1;"";"2.11295";"48.01857";450;1;1;0;5;46;0;15;1;1;0;0;0;0;0;0;1;1;0;3;300,075;64,375;0,375;0
201100013850;2011;8;21;1530;"Dimanche";1;0;1;"";"2.11295";"48.01857";450;2;1;1;9;39;0;15;1;1;0;0;0;0;0;0;0;1;0;3;300,075;64,375;0,375;0
201100013854;2011;12;1;1600;"Jeudi";1;0;2;"";"1.98838";"48.2036";450;1;1;0;1;44;0;16;0;0;0;0;1;0;0;0;0;1;1;3;283,775;77,25;0;0
201100013854;2011;12;1;1600;"Jeudi";1;0;2;"";"1.98838";"48.2036";450;1;3;1;5;89;2;16;0;0;0;0;0;0;0;0;1;1;1;3;283,775;77,25;0;0
201100013855;2011;2;19;1730;"Samedi";1;1;1;"453 RTE DE POILLY";"2.63811";"47.66305";450;1;3;1;5;38;2;17;1;0;1;0;0;0;0;0;1;1;0;3;278,2125;92,75;0,225;0
201100013855;2011;2;19;1730;"Samedi";1;1;1;"453 RTE DE POILLY";"2.63811";"47.66305";450;2;3;1;5;60;2;17;1;0;1;0;0;0;0;0;1;1;0;3;278,2125;92,75;0,225;0
201100013856;2011;4;23;1400;"Samedi";1;0;1;"";"2.58943";"47.71381";450;1;3;0;5;76;2;14;1;0;0;0;0;0;0;0;1;1;0;3;289,7125;57,875;0;0
201100013856;2011;4;23;1400;"Samedi";1;0;1;"";"2.58943";"47.71381";450;1;1;1;5;40;0;14;1;0;0;0;0;0;0;0;1;1;0;3;289,7125;57,875;0;0
